"grad";"temp";"vrijeme"
"Božava";22;2017-06-15 06:00:00
"Crikvenica";22,7;2017-06-15 06:00:00
"Dubrovnik";22,4;2017-06-15 06:00:00
"Hvar";NA;2017-06-15 06:00:00
"Komiža";NA;2017-06-15 06:00:00
"Krk";NA;2017-06-15 06:00:00
"Malinska";23,1;2017-06-15 06:00:00
"Mali Lošinj";21,2;2017-06-15 06:00:00
"Pula";NA;2017-06-15 06:00:00
"Rab";NA;2017-06-15 06:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-15 06:00:00
"Split";NA;2017-06-15 06:00:00
"Šibenik";NA;2017-06-15 06:00:00
"Zadar";21,6;2017-06-15 06:00:00
"Božava";NA;2017-06-15 07:00:00
"Crikvenica";23;2017-06-15 07:00:00
"Dubrovnik";22,4;2017-06-15 07:00:00
"Hvar";22;2017-06-15 07:00:00
"Komiža";23;2017-06-15 07:00:00
"Krk";22;2017-06-15 07:00:00
"Malinska";23,2;2017-06-15 07:00:00
"Mali Lošinj";21,1;2017-06-15 07:00:00
"Pula";23;2017-06-15 07:00:00
"Rab";23;2017-06-15 07:00:00
"Rovinj-Sv.Ivan n/p";23;2017-06-15 07:00:00
"Split";23;2017-06-15 07:00:00
"Šibenik";22;2017-06-15 07:00:00
"Zadar";21,7;2017-06-15 07:00:00
"Božava";NA;2017-06-15 10:00:00
"Crikvenica";23,1;2017-06-15 10:00:00
"Dubrovnik";22,8;2017-06-15 10:00:00
"Hvar";NA;2017-06-15 10:00:00
"Komiža";NA;2017-06-15 10:00:00
"Krk";NA;2017-06-15 10:00:00
"Malinska";23,2;2017-06-15 10:00:00
"Mali Lošinj";21,6;2017-06-15 10:00:00
"Pula";NA;2017-06-15 10:00:00
"Rab";NA;2017-06-15 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-15 10:00:00
"Split";NA;2017-06-15 10:00:00
"Šibenik";NA;2017-06-15 10:00:00
"Zadar";21,7;2017-06-15 10:00:00
"Božava";23;2017-06-15 13:00:00
"Crikvenica";23,6;2017-06-15 13:00:00
"Dubrovnik";22,9;2017-06-15 13:00:00
"Hvar";22;2017-06-15 13:00:00
"Komiža";23;2017-06-15 13:00:00
"Krk";23;2017-06-15 13:00:00
"Malinska";22,8;2017-06-15 13:00:00
"Mali Lošinj";22,2;2017-06-15 13:00:00
"Pula";NA;2017-06-15 13:00:00
"Rab";24;2017-06-15 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-15 13:00:00
"Split";24;2017-06-15 13:00:00
"Šibenik";NA;2017-06-15 13:00:00
"Zadar";22,1;2017-06-15 13:00:00
"Božava";NA;2017-06-15 14:00:00
"Crikvenica";23,8;2017-06-15 14:00:00
"Dubrovnik";23,1;2017-06-15 14:00:00
"Hvar";NA;2017-06-15 14:00:00
"Komiža";NA;2017-06-15 14:00:00
"Krk";NA;2017-06-15 14:00:00
"Malinska";23,2;2017-06-15 14:00:00
"Mali Lošinj";22,2;2017-06-15 14:00:00
"Pula";NA;2017-06-15 14:00:00
"Rab";NA;2017-06-15 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-15 14:00:00
"Split";NA;2017-06-15 14:00:00
"Šibenik";NA;2017-06-15 14:00:00
"Zadar";22,2;2017-06-15 14:00:00
"Božava";NA;2017-06-15 16:00:00
"Crikvenica";NA;2017-06-15 16:00:00
"Dubrovnik";NA;2017-06-15 16:00:00
"Hvar";NA;2017-06-15 16:00:00
"Komiža";NA;2017-06-15 16:00:00
"Krk";NA;2017-06-15 16:00:00
"Malinska";NA;2017-06-15 16:00:00
"Mali Lošinj";NA;2017-06-15 16:00:00
"Pula";NA;2017-06-15 16:00:00
"Rab";NA;2017-06-15 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-15 16:00:00
"Split";NA;2017-06-15 16:00:00
"Šibenik";NA;2017-06-15 16:00:00
"Zadar";NA;2017-06-15 16:00:00
