"grad";"temp";"vrijeme"
"Božava";22;2017-06-09 06:00:00
"Crikvenica";20,6;2017-06-09 06:00:00
"Dubrovnik";22,2;2017-06-09 06:00:00
"Hvar";NA;2017-06-09 06:00:00
"Komiža";NA;2017-06-09 06:00:00
"Krk";NA;2017-06-09 06:00:00
"Lastovo";NA;2017-06-09 06:00:00
"Malinska";20,8;2017-06-09 06:00:00
"Mali Lošinj";20,3;2017-06-09 06:00:00
"Rab";NA;2017-06-09 06:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-09 06:00:00
"Split";NA;2017-06-09 06:00:00
"Šibenik";NA;2017-06-09 06:00:00
"Zadar";19,4;2017-06-09 06:00:00
"Božava";NA;2017-06-09 07:00:00
"Crikvenica";19,8;2017-06-09 07:00:00
"Dubrovnik";21,9;2017-06-09 07:00:00
"Hvar";22;2017-06-09 07:00:00
"Komiža";22;2017-06-09 07:00:00
"Krk";21;2017-06-09 07:00:00
"Lastovo";NA;2017-06-09 07:00:00
"Malinska";20,7;2017-06-09 07:00:00
"Mali Lošinj";20,1;2017-06-09 07:00:00
"Rab";21;2017-06-09 07:00:00
"Rovinj-Sv.Ivan n/p";23;2017-06-09 07:00:00
"Split";22;2017-06-09 07:00:00
"Šibenik";21;2017-06-09 07:00:00
"Zadar";19,4;2017-06-09 07:00:00
"Božava";NA;2017-06-09 10:00:00
"Crikvenica";20,2;2017-06-09 10:00:00
"Dubrovnik";21,5;2017-06-09 10:00:00
"Hvar";NA;2017-06-09 10:00:00
"Komiža";NA;2017-06-09 10:00:00
"Krk";NA;2017-06-09 10:00:00
"Lastovo";NA;2017-06-09 10:00:00
"Malinska";20,9;2017-06-09 10:00:00
"Mali Lošinj";20,6;2017-06-09 10:00:00
"Rab";NA;2017-06-09 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-09 10:00:00
"Split";NA;2017-06-09 10:00:00
"Šibenik";NA;2017-06-09 10:00:00
"Zadar";20;2017-06-09 10:00:00
"Božava";22;2017-06-09 13:00:00
"Crikvenica";21;2017-06-09 13:00:00
"Dubrovnik";22,6;2017-06-09 13:00:00
"Hvar";23;2017-06-09 13:00:00
"Komiža";22;2017-06-09 13:00:00
"Krk";21;2017-06-09 13:00:00
"Lastovo";NA;2017-06-09 13:00:00
"Malinska";20,9;2017-06-09 13:00:00
"Mali Lošinj";21,4;2017-06-09 13:00:00
"Rab";23;2017-06-09 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-09 13:00:00
"Split";23;2017-06-09 13:00:00
"Šibenik";NA;2017-06-09 13:00:00
"Zadar";19,9;2017-06-09 13:00:00
"Božava";NA;2017-06-09 14:00:00
"Crikvenica";21,4;2017-06-09 14:00:00
"Dubrovnik";22,7;2017-06-09 14:00:00
"Hvar";NA;2017-06-09 14:00:00
"Komiža";NA;2017-06-09 14:00:00
"Krk";NA;2017-06-09 14:00:00
"Lastovo";24;2017-06-09 14:00:00
"Malinska";21,2;2017-06-09 14:00:00
"Mali Lošinj";21,6;2017-06-09 14:00:00
"Rab";NA;2017-06-09 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-09 14:00:00
"Split";NA;2017-06-09 14:00:00
"Šibenik";NA;2017-06-09 14:00:00
"Zadar";20;2017-06-09 14:00:00
"Božava";NA;2017-06-09 16:00:00
"Crikvenica";21,3;2017-06-09 16:00:00
"Dubrovnik";22,9;2017-06-09 16:00:00
"Hvar";NA;2017-06-09 16:00:00
"Komiža";NA;2017-06-09 16:00:00
"Krk";NA;2017-06-09 16:00:00
"Lastovo";NA;2017-06-09 16:00:00
"Malinska";21,4;2017-06-09 16:00:00
"Mali Lošinj";22;2017-06-09 16:00:00
"Rab";NA;2017-06-09 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-09 16:00:00
"Split";NA;2017-06-09 16:00:00
"Šibenik";NA;2017-06-09 16:00:00
"Zadar";20,1;2017-06-09 16:00:00
