"grad";"temp";"vrijeme"
"Božava";24;2017-06-26 06:00:00
"Crikvenica";25,4;2017-06-26 06:00:00
"Dubrovnik";23,5;2017-06-26 06:00:00
"Hvar";NA;2017-06-26 06:00:00
"Komiža";NA;2017-06-26 06:00:00
"Krk";NA;2017-06-26 06:00:00
"Malinska";25,9;2017-06-26 06:00:00
"Mali Lošinj";24;2017-06-26 06:00:00
"Pula";NA;2017-06-26 06:00:00
"Rab";NA;2017-06-26 06:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-26 06:00:00
"Split";NA;2017-06-26 06:00:00
"Šibenik";NA;2017-06-26 06:00:00
"Zadar";24,5;2017-06-26 06:00:00
"Božava";NA;2017-06-26 07:00:00
"Crikvenica";25,4;2017-06-26 07:00:00
"Dubrovnik";23,6;2017-06-26 07:00:00
"Hvar";23;2017-06-26 07:00:00
"Komiža";24;2017-06-26 07:00:00
"Krk";25;2017-06-26 07:00:00
"Malinska";25,8;2017-06-26 07:00:00
"Mali Lošinj";23,8;2017-06-26 07:00:00
"Pula";25;2017-06-26 07:00:00
"Rab";25;2017-06-26 07:00:00
"Rovinj-Sv.Ivan n/p";25;2017-06-26 07:00:00
"Split";23;2017-06-26 07:00:00
"Šibenik";25;2017-06-26 07:00:00
"Zadar";24,6;2017-06-26 07:00:00
"Božava";NA;2017-06-26 10:00:00
"Crikvenica";25,8;2017-06-26 10:00:00
"Dubrovnik";23,7;2017-06-26 10:00:00
"Hvar";NA;2017-06-26 10:00:00
"Komiža";NA;2017-06-26 10:00:00
"Krk";NA;2017-06-26 10:00:00
"Malinska";26;2017-06-26 10:00:00
"Mali Lošinj";22,2;2017-06-26 10:00:00
"Pula";NA;2017-06-26 10:00:00
"Rab";NA;2017-06-26 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-26 10:00:00
"Split";NA;2017-06-26 10:00:00
"Šibenik";NA;2017-06-26 10:00:00
"Zadar";25,2;2017-06-26 10:00:00
"Božava";25;2017-06-26 13:00:00
"Crikvenica";26,2;2017-06-26 13:00:00
"Dubrovnik";25;2017-06-26 13:00:00
"Hvar";25;2017-06-26 13:00:00
"Komiža";25;2017-06-26 13:00:00
"Krk";26;2017-06-26 13:00:00
"Malinska";26,2;2017-06-26 13:00:00
"Mali Lošinj";24,1;2017-06-26 13:00:00
"Pula";NA;2017-06-26 13:00:00
"Rab";26;2017-06-26 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-26 13:00:00
"Split";25;2017-06-26 13:00:00
"Šibenik";NA;2017-06-26 13:00:00
"Zadar";25,6;2017-06-26 13:00:00
"Božava";NA;2017-06-26 14:00:00
"Crikvenica";26,7;2017-06-26 14:00:00
"Dubrovnik";25,1;2017-06-26 14:00:00
"Hvar";NA;2017-06-26 14:00:00
"Komiža";NA;2017-06-26 14:00:00
"Krk";NA;2017-06-26 14:00:00
"Malinska";26,3;2017-06-26 14:00:00
"Mali Lošinj";24,2;2017-06-26 14:00:00
"Pula";NA;2017-06-26 14:00:00
"Rab";NA;2017-06-26 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-26 14:00:00
"Split";NA;2017-06-26 14:00:00
"Šibenik";NA;2017-06-26 14:00:00
"Zadar";25;2017-06-26 14:00:00
"Božava";NA;2017-06-26 16:00:00
"Crikvenica";26,9;2017-06-26 16:00:00
"Dubrovnik";NA;2017-06-26 16:00:00
"Hvar";NA;2017-06-26 16:00:00
"Komiža";NA;2017-06-26 16:00:00
"Krk";NA;2017-06-26 16:00:00
"Malinska";26,5;2017-06-26 16:00:00
"Mali Lošinj";24,6;2017-06-26 16:00:00
"Pula";NA;2017-06-26 16:00:00
"Rab";NA;2017-06-26 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-26 16:00:00
"Split";NA;2017-06-26 16:00:00
"Šibenik";NA;2017-06-26 16:00:00
"Zadar";24,5;2017-06-26 16:00:00
