"grad";"temp";"vrijeme"
"Postaja \ Termin mjerenja (h)";7;2017-07-21 06:00:00
"Božava";23;2017-07-21 06:00:00
"Crikvenica";24,8;2017-07-21 06:00:00
"Dubrovnik";23,9;2017-07-21 06:00:00
"Hvar";NA;2017-07-21 06:00:00
"Komiža";NA;2017-07-21 06:00:00
"Krk";NA;2017-07-21 06:00:00
"Malinska";24,9;2017-07-21 06:00:00
"Mali Lošinj";24,8;2017-07-21 06:00:00
"Mljet-otvoreno more";24,1;2017-07-21 06:00:00
"Mljet-Malo jezero";26,8;2017-07-21 06:00:00
"Pula";NA;2017-07-21 06:00:00
"Rab";NA;2017-07-21 06:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-21 06:00:00
"Split";NA;2017-07-21 06:00:00
"Šibenik";NA;2017-07-21 06:00:00
"Zadar";23,7;2017-07-21 06:00:00
"Postaja \ Termin mjerenja (h)";8;2017-07-21 07:00:00
"Božava";NA;2017-07-21 07:00:00
"Crikvenica";24,6;2017-07-21 07:00:00
"Dubrovnik";23,6;2017-07-21 07:00:00
"Hvar";23;2017-07-21 07:00:00
"Komiža";24;2017-07-21 07:00:00
"Krk";24;2017-07-21 07:00:00
"Malinska";NA;2017-07-21 07:00:00
"Mali Lošinj";24,8;2017-07-21 07:00:00
"Mljet-otvoreno more";24,1;2017-07-21 07:00:00
"Mljet-Malo jezero";26,8;2017-07-21 07:00:00
"Pula";27;2017-07-21 07:00:00
"Rab";24;2017-07-21 07:00:00
"Rovinj-Sv.Ivan n/p";26;2017-07-21 07:00:00
"Split";24;2017-07-21 07:00:00
"Šibenik";24;2017-07-21 07:00:00
"Zadar";24,1;2017-07-21 07:00:00
"Postaja \ Termin mjerenja (h)";11;2017-07-21 10:00:00
"Božava";NA;2017-07-21 10:00:00
"Crikvenica";24,7;2017-07-21 10:00:00
"Dubrovnik";23,9;2017-07-21 10:00:00
"Hvar";NA;2017-07-21 10:00:00
"Komiža";NA;2017-07-21 10:00:00
"Krk";NA;2017-07-21 10:00:00
"Malinska";NA;2017-07-21 10:00:00
"Mali Lošinj";24,6;2017-07-21 10:00:00
"Mljet-otvoreno more";24,2;2017-07-21 10:00:00
"Mljet-Malo jezero";27;2017-07-21 10:00:00
"Pula";NA;2017-07-21 10:00:00
"Rab";NA;2017-07-21 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-21 10:00:00
"Split";NA;2017-07-21 10:00:00
"Šibenik";NA;2017-07-21 10:00:00
"Zadar";24,2;2017-07-21 10:00:00
"Postaja \ Termin mjerenja (h)";14;2017-07-21 13:00:00
"Božava";24;2017-07-21 13:00:00
"Crikvenica";25,3;2017-07-21 13:00:00
"Dubrovnik";24,7;2017-07-21 13:00:00
"Hvar";24;2017-07-21 13:00:00
"Komiža";25;2017-07-21 13:00:00
"Krk";25;2017-07-21 13:00:00
"Malinska";NA;2017-07-21 13:00:00
"Mali Lošinj";25,6;2017-07-21 13:00:00
"Mljet-otvoreno more";24,6;2017-07-21 13:00:00
"Mljet-Malo jezero";27,2;2017-07-21 13:00:00
"Pula";NA;2017-07-21 13:00:00
"Rab";25;2017-07-21 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-21 13:00:00
"Split";25;2017-07-21 13:00:00
"Šibenik";NA;2017-07-21 13:00:00
"Zadar";24,8;2017-07-21 13:00:00
"Postaja \ Termin mjerenja (h)";15;2017-07-21 14:00:00
"Božava";NA;2017-07-21 14:00:00
"Crikvenica";25,6;2017-07-21 14:00:00
"Dubrovnik";25;2017-07-21 14:00:00
"Hvar";NA;2017-07-21 14:00:00
"Komiža";NA;2017-07-21 14:00:00
"Krk";NA;2017-07-21 14:00:00
"Malinska";NA;2017-07-21 14:00:00
"Mali Lošinj";25,9;2017-07-21 14:00:00
"Mljet-otvoreno more";24,6;2017-07-21 14:00:00
"Mljet-Malo jezero";27,5;2017-07-21 14:00:00
"Pula";NA;2017-07-21 14:00:00
"Rab";NA;2017-07-21 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-21 14:00:00
"Split";NA;2017-07-21 14:00:00
"Šibenik";NA;2017-07-21 14:00:00
"Zadar";24,8;2017-07-21 14:00:00
"Postaja \ Termin mjerenja (h)";17;2017-07-21 16:00:00
"Božava";NA;2017-07-21 16:00:00
"Crikvenica";25,3;2017-07-21 16:00:00
"Dubrovnik";25,3;2017-07-21 16:00:00
"Hvar";NA;2017-07-21 16:00:00
"Komiža";NA;2017-07-21 16:00:00
"Krk";NA;2017-07-21 16:00:00
"Malinska";NA;2017-07-21 16:00:00
"Mali Lošinj";26,2;2017-07-21 16:00:00
"Mljet-otvoreno more";24,7;2017-07-21 16:00:00
"Mljet-Malo jezero";27,8;2017-07-21 16:00:00
"Pula";NA;2017-07-21 16:00:00
"Rab";NA;2017-07-21 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-21 16:00:00
"Split";NA;2017-07-21 16:00:00
"Šibenik";NA;2017-07-21 16:00:00
"Zadar";24,8;2017-07-21 16:00:00
