"grad";"temp";"vrijeme"
"Božava";21;2017-06-12 06:00:00
"Crikvenica";21,4;2017-06-12 06:00:00
"Dubrovnik";20,6;2017-06-12 06:00:00
"Hvar";NA;2017-06-12 06:00:00
"Komiža";NA;2017-06-12 06:00:00
"Krk";NA;2017-06-12 06:00:00
"Malinska";21;2017-06-12 06:00:00
"Mali Lošinj";21;2017-06-12 06:00:00
"Pula";NA;2017-06-12 06:00:00
"Rab";NA;2017-06-12 06:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-12 06:00:00
"Split";NA;2017-06-12 06:00:00
"Šibenik";NA;2017-06-12 06:00:00
"Zadar";20,4;2017-06-12 06:00:00
"Božava";NA;2017-06-12 07:00:00
"Crikvenica";21,5;2017-06-12 07:00:00
"Dubrovnik";20,7;2017-06-12 07:00:00
"Hvar";21;2017-06-12 07:00:00
"Komiža";21;2017-06-12 07:00:00
"Krk";21;2017-06-12 07:00:00
"Malinska";20,9;2017-06-12 07:00:00
"Mali Lošinj";20,9;2017-06-12 07:00:00
"Pula";23;2017-06-12 07:00:00
"Rab";22;2017-06-12 07:00:00
"Rovinj-Sv.Ivan n/p";23;2017-06-12 07:00:00
"Split";22;2017-06-12 07:00:00
"Šibenik";21;2017-06-12 07:00:00
"Zadar";20,5;2017-06-12 07:00:00
"Božava";NA;2017-06-12 10:00:00
"Crikvenica";21,7;2017-06-12 10:00:00
"Dubrovnik";20,9;2017-06-12 10:00:00
"Hvar";NA;2017-06-12 10:00:00
"Komiža";NA;2017-06-12 10:00:00
"Krk";NA;2017-06-12 10:00:00
"Malinska";21,1;2017-06-12 10:00:00
"Mali Lošinj";21,4;2017-06-12 10:00:00
"Pula";NA;2017-06-12 10:00:00
"Rab";NA;2017-06-12 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-12 10:00:00
"Split";NA;2017-06-12 10:00:00
"Šibenik";NA;2017-06-12 10:00:00
"Zadar";21,4;2017-06-12 10:00:00
"Božava";23;2017-06-12 13:00:00
"Crikvenica";22,6;2017-06-12 13:00:00
"Dubrovnik";21,4;2017-06-12 13:00:00
"Hvar";22;2017-06-12 13:00:00
"Komiža";22;2017-06-12 13:00:00
"Krk";22;2017-06-12 13:00:00
"Malinska";NA;2017-06-12 13:00:00
"Mali Lošinj";22,2;2017-06-12 13:00:00
"Pula";NA;2017-06-12 13:00:00
"Rab";24;2017-06-12 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-12 13:00:00
"Split";23;2017-06-12 13:00:00
"Šibenik";NA;2017-06-12 13:00:00
"Zadar";21,7;2017-06-12 13:00:00
"Božava";NA;2017-06-12 14:00:00
"Crikvenica";22,8;2017-06-12 14:00:00
"Dubrovnik";21,5;2017-06-12 14:00:00
"Hvar";NA;2017-06-12 14:00:00
"Komiža";NA;2017-06-12 14:00:00
"Krk";NA;2017-06-12 14:00:00
"Malinska";21,6;2017-06-12 14:00:00
"Mali Lošinj";22,5;2017-06-12 14:00:00
"Pula";NA;2017-06-12 14:00:00
"Rab";NA;2017-06-12 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-12 14:00:00
"Split";NA;2017-06-12 14:00:00
"Šibenik";NA;2017-06-12 14:00:00
"Zadar";21,8;2017-06-12 14:00:00
"Božava";NA;2017-06-12 16:00:00
"Crikvenica";22,9;2017-06-12 16:00:00
"Dubrovnik";21,7;2017-06-12 16:00:00
"Hvar";NA;2017-06-12 16:00:00
"Komiža";NA;2017-06-12 16:00:00
"Krk";NA;2017-06-12 16:00:00
"Malinska";21,9;2017-06-12 16:00:00
"Mali Lošinj";22,8;2017-06-12 16:00:00
"Pula";NA;2017-06-12 16:00:00
"Rab";NA;2017-06-12 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-12 16:00:00
"Split";NA;2017-06-12 16:00:00
"Šibenik";NA;2017-06-12 16:00:00
"Zadar";21,7;2017-06-12 16:00:00
