"grad";"temp";"vrijeme"
"Postaja \ Termin mjerenja (h)";6;2018-02-27 06:00:00
"Božava";NA;2018-02-27 06:00:00
"Crikvenica";8,1;2018-02-27 06:00:00
"Dubrovnik";12,8;2018-02-27 06:00:00
"Hvar";NA;2018-02-27 06:00:00
"Komiža";NA;2018-02-27 06:00:00
"Krk";NA;2018-02-27 06:00:00
"Malinska";10,6;2018-02-27 06:00:00
"Mali Lošinj";11,2;2018-02-27 06:00:00
"Mljet-otvoreno more";12,7;2018-02-27 06:00:00
"Mljet-Veliko jezero";9,5;2018-02-27 06:00:00
"Mljet-Malo jezero";5,6;2018-02-27 06:00:00
"Pula";NA;2018-02-27 06:00:00
"Rab";NA;2018-02-27 06:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-02-27 06:00:00
"Split";NA;2018-02-27 06:00:00
"Šibenik";NA;2018-02-27 06:00:00
"Zadar";9,2;2018-02-27 06:00:00
"Postaja \ Termin mjerenja (h)";7;2018-02-27 07:00:00
"Božava";10;2018-02-27 07:00:00
"Crikvenica";8,9;2018-02-27 07:00:00
"Dubrovnik";12,7;2018-02-27 07:00:00
"Hvar";12;2018-02-27 07:00:00
"Komiža";13;2018-02-27 07:00:00
"Krk";6;2018-02-27 07:00:00
"Malinska";10,4;2018-02-27 07:00:00
"Mali Lošinj";11,1;2018-02-27 07:00:00
"Mljet-otvoreno more";12,7;2018-02-27 07:00:00
"Mljet-Veliko jezero";9,5;2018-02-27 07:00:00
"Mljet-Malo jezero";5,6;2018-02-27 07:00:00
"Pula";9;2018-02-27 07:00:00
"Rab";9;2018-02-27 07:00:00
"Rovinj-Sv.Ivan n/p";10;2018-02-27 07:00:00
"Split";11;2018-02-27 07:00:00
"Šibenik";11;2018-02-27 07:00:00
"Zadar";9,1;2018-02-27 07:00:00
"Postaja \ Termin mjerenja (h)";10;2018-02-27 10:00:00
"Božava";NA;2018-02-27 10:00:00
"Crikvenica";8,6;2018-02-27 10:00:00
"Dubrovnik";12,9;2018-02-27 10:00:00
"Hvar";NA;2018-02-27 10:00:00
"Komiža";NA;2018-02-27 10:00:00
"Krk";NA;2018-02-27 10:00:00
"Malinska";10,5;2018-02-27 10:00:00
"Mali Lošinj";11,1;2018-02-27 10:00:00
"Mljet-otvoreno more";12,7;2018-02-27 10:00:00
"Mljet-Veliko jezero";9,5;2018-02-27 10:00:00
"Mljet-Malo jezero";5,5;2018-02-27 10:00:00
"Pula";NA;2018-02-27 10:00:00
"Rab";NA;2018-02-27 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-02-27 10:00:00
"Split";NA;2018-02-27 10:00:00
"Šibenik";NA;2018-02-27 10:00:00
"Zadar";9;2018-02-27 10:00:00
"Postaja \ Termin mjerenja (h)";13;2018-02-27 13:00:00
"Božava";10;2018-02-27 13:00:00
"Crikvenica";8,9;2018-02-27 13:00:00
"Dubrovnik";13,1;2018-02-27 13:00:00
"Hvar";12;2018-02-27 13:00:00
"Komiža";14;2018-02-27 13:00:00
"Krk";7;2018-02-27 13:00:00
"Malinska";10,8;2018-02-27 13:00:00
"Mali Lošinj";11,2;2018-02-27 13:00:00
"Mljet-otvoreno more";12,6;2018-02-27 13:00:00
"Mljet-Veliko jezero";9,3;2018-02-27 13:00:00
"Mljet-Malo jezero";5,6;2018-02-27 13:00:00
"Pula";NA;2018-02-27 13:00:00
"Rab";NA;2018-02-27 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-02-27 13:00:00
"Split";12;2018-02-27 13:00:00
"Šibenik";NA;2018-02-27 13:00:00
"Zadar";9,1;2018-02-27 13:00:00
"Postaja \ Termin mjerenja (h)";14;2018-02-27 14:00:00
"Božava";NA;2018-02-27 14:00:00
"Crikvenica";8,6;2018-02-27 14:00:00
"Dubrovnik";13,1;2018-02-27 14:00:00
"Hvar";12;2018-02-27 14:00:00
"Komiža";14;2018-02-27 14:00:00
"Krk";NA;2018-02-27 14:00:00
"Malinska";10,8;2018-02-27 14:00:00
"Mali Lošinj";11,2;2018-02-27 14:00:00
"Mljet-otvoreno more";12,6;2018-02-27 14:00:00
"Mljet-Veliko jezero";9,2;2018-02-27 14:00:00
"Mljet-Malo jezero";5,6;2018-02-27 14:00:00
"Pula";NA;2018-02-27 14:00:00
"Rab";10;2018-02-27 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-02-27 14:00:00
"Split";NA;2018-02-27 14:00:00
"Šibenik";13;2018-02-27 14:00:00
"Zadar";9,1;2018-02-27 14:00:00
"Postaja \ Termin mjerenja (h)";16;2018-02-27 16:00:00
"Božava";NA;2018-02-27 16:00:00
"Crikvenica";8,8;2018-02-27 16:00:00
"Dubrovnik";13,1;2018-02-27 16:00:00
"Hvar";NA;2018-02-27 16:00:00
"Komiža";NA;2018-02-27 16:00:00
"Krk";NA;2018-02-27 16:00:00
"Malinska";10,8;2018-02-27 16:00:00
"Mali Lošinj";11,2;2018-02-27 16:00:00
"Mljet-otvoreno more";12,6;2018-02-27 16:00:00
"Mljet-Veliko jezero";9,3;2018-02-27 16:00:00
"Mljet-Malo jezero";5,6;2018-02-27 16:00:00
"Pula";NA;2018-02-27 16:00:00
"Rab";NA;2018-02-27 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-02-27 16:00:00
"Split";NA;2018-02-27 16:00:00
"Šibenik";NA;2018-02-27 16:00:00
"Zadar";9;2018-02-27 16:00:00
