"grad";"temp";"vrijeme"
"Božava";24;2017-06-25 06:00:00
"Crikvenica";25,6;2017-06-25 06:00:00
"Dubrovnik";22,5;2017-06-25 06:00:00
"Hvar";NA;2017-06-25 06:00:00
"Komiža";NA;2017-06-25 06:00:00
"Krk";NA;2017-06-25 06:00:00
"Lastovo";NA;2017-06-25 06:00:00
"Malinska";26,1;2017-06-25 06:00:00
"Mali Lošinj";24,7;2017-06-25 06:00:00
"Pula";NA;2017-06-25 06:00:00
"Rab";NA;2017-06-25 06:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-25 06:00:00
"Split";NA;2017-06-25 06:00:00
"Šibenik";NA;2017-06-25 06:00:00
"Zadar";24,5;2017-06-25 06:00:00
"Božava";NA;2017-06-25 07:00:00
"Crikvenica";25,7;2017-06-25 07:00:00
"Dubrovnik";22,5;2017-06-25 07:00:00
"Hvar";23;2017-06-25 07:00:00
"Komiža";25;2017-06-25 07:00:00
"Krk";26;2017-06-25 07:00:00
"Lastovo";NA;2017-06-25 07:00:00
"Malinska";26,1;2017-06-25 07:00:00
"Mali Lošinj";24,6;2017-06-25 07:00:00
"Pula";27;2017-06-25 07:00:00
"Rab";25;2017-06-25 07:00:00
"Rovinj-Sv.Ivan n/p";25;2017-06-25 07:00:00
"Split";24;2017-06-25 07:00:00
"Šibenik";24;2017-06-25 07:00:00
"Zadar";24,7;2017-06-25 07:00:00
"Božava";NA;2017-06-25 10:00:00
"Crikvenica";26;2017-06-25 10:00:00
"Dubrovnik";23,4;2017-06-25 10:00:00
"Hvar";NA;2017-06-25 10:00:00
"Komiža";NA;2017-06-25 10:00:00
"Krk";NA;2017-06-25 10:00:00
"Lastovo";NA;2017-06-25 10:00:00
"Malinska";26,1;2017-06-25 10:00:00
"Mali Lošinj";24,9;2017-06-25 10:00:00
"Pula";NA;2017-06-25 10:00:00
"Rab";NA;2017-06-25 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-25 10:00:00
"Split";NA;2017-06-25 10:00:00
"Šibenik";NA;2017-06-25 10:00:00
"Zadar";25,2;2017-06-25 10:00:00
"Božava";25;2017-06-25 13:00:00
"Crikvenica";26,6;2017-06-25 13:00:00
"Dubrovnik";22,9;2017-06-25 13:00:00
"Hvar";23;2017-06-25 13:00:00
"Komiža";25;2017-06-25 13:00:00
"Krk";26;2017-06-25 13:00:00
"Lastovo";NA;2017-06-25 13:00:00
"Malinska";26,3;2017-06-25 13:00:00
"Mali Lošinj";25,3;2017-06-25 13:00:00
"Pula";NA;2017-06-25 13:00:00
"Rab";27;2017-06-25 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-25 13:00:00
"Split";25;2017-06-25 13:00:00
"Šibenik";NA;2017-06-25 13:00:00
"Zadar";25,7;2017-06-25 13:00:00
"Božava";NA;2017-06-25 14:00:00
"Crikvenica";26,8;2017-06-25 14:00:00
"Dubrovnik";23,2;2017-06-25 14:00:00
"Hvar";NA;2017-06-25 14:00:00
"Komiža";NA;2017-06-25 14:00:00
"Krk";NA;2017-06-25 14:00:00
"Lastovo";26;2017-06-25 14:00:00
"Malinska";26,2;2017-06-25 14:00:00
"Mali Lošinj";25,5;2017-06-25 14:00:00
"Pula";NA;2017-06-25 14:00:00
"Rab";NA;2017-06-25 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-25 14:00:00
"Split";NA;2017-06-25 14:00:00
"Šibenik";NA;2017-06-25 14:00:00
"Zadar";26,1;2017-06-25 14:00:00
"Božava";NA;2017-06-25 16:00:00
"Crikvenica";27;2017-06-25 16:00:00
"Dubrovnik";24,3;2017-06-25 16:00:00
"Hvar";NA;2017-06-25 16:00:00
"Komiža";NA;2017-06-25 16:00:00
"Krk";NA;2017-06-25 16:00:00
"Lastovo";NA;2017-06-25 16:00:00
"Malinska";26,1;2017-06-25 16:00:00
"Mali Lošinj";26,1;2017-06-25 16:00:00
"Pula";NA;2017-06-25 16:00:00
"Rab";NA;2017-06-25 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-25 16:00:00
"Split";NA;2017-06-25 16:00:00
"Šibenik";NA;2017-06-25 16:00:00
"Zadar";26,2;2017-06-25 16:00:00
