"grad";"temp";"vrijeme"
"Postaja \ Termin mjerenja (h)";6;2017-11-29 06:00:00
"Božava";NA;2017-11-29 06:00:00
"Dubrovnik";16,4;2017-11-29 06:00:00
"Hvar";NA;2017-11-29 06:00:00
"Komiža";NA;2017-11-29 06:00:00
"Krk";NA;2017-11-29 06:00:00
"Lastovo";NA;2017-11-29 06:00:00
"Malinska";14,1;2017-11-29 06:00:00
"Mali Lošinj";15,6;2017-11-29 06:00:00
"Mljet-otvoreno more";16,5;2017-11-29 06:00:00
"Mljet-Veliko jezero";14,5;2017-11-29 06:00:00
"Mljet-Malo jezero";13,7;2017-11-29 06:00:00
"Pula";NA;2017-11-29 06:00:00
"Rab";NA;2017-11-29 06:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-11-29 06:00:00
"Split";NA;2017-11-29 06:00:00
"Šibenik";NA;2017-11-29 06:00:00
"Zadar";13,5;2017-11-29 06:00:00
"Postaja \ Termin mjerenja (h)";7;2017-11-29 07:00:00
"Božava";15;2017-11-29 07:00:00
"Dubrovnik";16,4;2017-11-29 07:00:00
"Hvar";16;2017-11-29 07:00:00
"Komiža";16;2017-11-29 07:00:00
"Krk";13;2017-11-29 07:00:00
"Lastovo";NA;2017-11-29 07:00:00
"Malinska";14;2017-11-29 07:00:00
"Mali Lošinj";15,5;2017-11-29 07:00:00
"Mljet-otvoreno more";16,5;2017-11-29 07:00:00
"Mljet-Veliko jezero";14,4;2017-11-29 07:00:00
"Mljet-Malo jezero";13,6;2017-11-29 07:00:00
"Pula";15;2017-11-29 07:00:00
"Rab";14;2017-11-29 07:00:00
"Rovinj-Sv.Ivan n/p";15;2017-11-29 07:00:00
"Split";15;2017-11-29 07:00:00
"Šibenik";16;2017-11-29 07:00:00
"Zadar";13,6;2017-11-29 07:00:00
"Postaja \ Termin mjerenja (h)";10;2017-11-29 10:00:00
"Božava";NA;2017-11-29 10:00:00
"Dubrovnik";16,5;2017-11-29 10:00:00
"Hvar";NA;2017-11-29 10:00:00
"Komiža";NA;2017-11-29 10:00:00
"Krk";NA;2017-11-29 10:00:00
"Lastovo";NA;2017-11-29 10:00:00
"Malinska";13,8;2017-11-29 10:00:00
"Mali Lošinj";15,5;2017-11-29 10:00:00
"Mljet-otvoreno more";16,5;2017-11-29 10:00:00
"Mljet-Veliko jezero";14,5;2017-11-29 10:00:00
"Mljet-Malo jezero";13,6;2017-11-29 10:00:00
"Pula";NA;2017-11-29 10:00:00
"Rab";NA;2017-11-29 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-11-29 10:00:00
"Split";NA;2017-11-29 10:00:00
"Šibenik";NA;2017-11-29 10:00:00
"Zadar";13,5;2017-11-29 10:00:00
"Postaja \ Termin mjerenja (h)";13;2017-11-29 13:00:00
"Božava";15;2017-11-29 13:00:00
"Dubrovnik";16,5;2017-11-29 13:00:00
"Hvar";16;2017-11-29 13:00:00
"Komiža";16;2017-11-29 13:00:00
"Krk";13;2017-11-29 13:00:00
"Lastovo";NA;2017-11-29 13:00:00
"Malinska";13,9;2017-11-29 13:00:00
"Mali Lošinj";15,6;2017-11-29 13:00:00
"Mljet-otvoreno more";16,5;2017-11-29 13:00:00
"Mljet-Veliko jezero";14,4;2017-11-29 13:00:00
"Mljet-Malo jezero";13,6;2017-11-29 13:00:00
"Pula";NA;2017-11-29 13:00:00
"Rab";NA;2017-11-29 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-11-29 13:00:00
"Split";15;2017-11-29 13:00:00
"Šibenik";NA;2017-11-29 13:00:00
"Zadar";13,6;2017-11-29 13:00:00
"Postaja \ Termin mjerenja (h)";14;2017-11-29 14:00:00
"Božava";NA;2017-11-29 14:00:00
"Dubrovnik";16,5;2017-11-29 14:00:00
"Hvar";16;2017-11-29 14:00:00
"Komiža";16;2017-11-29 14:00:00
"Krk";NA;2017-11-29 14:00:00
"Lastovo";16;2017-11-29 14:00:00
"Malinska";13,8;2017-11-29 14:00:00
"Mali Lošinj";15,6;2017-11-29 14:00:00
"Mljet-otvoreno more";16,4;2017-11-29 14:00:00
"Mljet-Veliko jezero";14,3;2017-11-29 14:00:00
"Mljet-Malo jezero";13,7;2017-11-29 14:00:00
"Pula";NA;2017-11-29 14:00:00
"Rab";14;2017-11-29 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-11-29 14:00:00
"Split";NA;2017-11-29 14:00:00
"Šibenik";NA;2017-11-29 14:00:00
"Zadar";13,6;2017-11-29 14:00:00
"Postaja \ Termin mjerenja (h)";16;2017-11-29 16:00:00
"Božava";NA;2017-11-29 16:00:00
"Dubrovnik";16,6;2017-11-29 16:00:00
"Hvar";NA;2017-11-29 16:00:00
"Komiža";NA;2017-11-29 16:00:00
"Krk";NA;2017-11-29 16:00:00
"Lastovo";NA;2017-11-29 16:00:00
"Malinska";13,9;2017-11-29 16:00:00
"Mali Lošinj";15,2;2017-11-29 16:00:00
"Mljet-otvoreno more";16,4;2017-11-29 16:00:00
"Mljet-Veliko jezero";14,4;2017-11-29 16:00:00
"Mljet-Malo jezero";13,6;2017-11-29 16:00:00
"Pula";NA;2017-11-29 16:00:00
"Rab";NA;2017-11-29 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-11-29 16:00:00
"Split";NA;2017-11-29 16:00:00
"Šibenik";NA;2017-11-29 16:00:00
"Zadar";13,6;2017-11-29 16:00:00
