"grad";"temp";"vrijeme"
"Božava";23;2018-06-11 06:00:00
"Dubrovnik";24,1;2018-06-11 06:00:00
"Hvar";NA;2018-06-11 06:00:00
"Komiža";NA;2018-06-11 06:00:00
"Krk";NA;2018-06-11 06:00:00
"Lastovo";NA;2018-06-11 06:00:00
"Malinska";25,5;2018-06-11 06:00:00
"Mali Lošinj";24,1;2018-06-11 06:00:00
"Mljet-otvoreno more";24,1;2018-06-11 06:00:00
"Mljet-Malo jezero";26,6;2018-06-11 06:00:00
"Pula";NA;2018-06-11 06:00:00
"Rab";NA;2018-06-11 06:00:00
"Split";NA;2018-06-11 06:00:00
"Šibenik";NA;2018-06-11 06:00:00
"Božava";NA;2018-06-11 07:00:00
"Dubrovnik";24,1;2018-06-11 07:00:00
"Hvar";24;2018-06-11 07:00:00
"Komiža";23;2018-06-11 07:00:00
"Krk";25;2018-06-11 07:00:00
"Lastovo";NA;2018-06-11 07:00:00
"Malinska";25,5;2018-06-11 07:00:00
"Mali Lošinj";24;2018-06-11 07:00:00
"Mljet-otvoreno more";24,2;2018-06-11 07:00:00
"Mljet-Malo jezero";26,6;2018-06-11 07:00:00
"Pula";26;2018-06-11 07:00:00
"Rab";24;2018-06-11 07:00:00
"Split";25;2018-06-11 07:00:00
"Šibenik";24;2018-06-11 07:00:00
"Božava";NA;2018-06-11 10:00:00
"Dubrovnik";24,2;2018-06-11 10:00:00
"Hvar";NA;2018-06-11 10:00:00
"Komiža";NA;2018-06-11 10:00:00
"Krk";NA;2018-06-11 10:00:00
"Lastovo";NA;2018-06-11 10:00:00
"Malinska";25,5;2018-06-11 10:00:00
"Mali Lošinj";24,3;2018-06-11 10:00:00
"Mljet-otvoreno more";24,5;2018-06-11 10:00:00
"Mljet-Malo jezero";NA;2018-06-11 10:00:00
"Pula";NA;2018-06-11 10:00:00
"Rab";NA;2018-06-11 10:00:00
"Split";NA;2018-06-11 10:00:00
"Šibenik";NA;2018-06-11 10:00:00
"Božava";24;2018-06-11 13:00:00
"Dubrovnik";24,7;2018-06-11 13:00:00
"Hvar";25;2018-06-11 13:00:00
"Komiža";24;2018-06-11 13:00:00
"Krk";26;2018-06-11 13:00:00
"Lastovo";NA;2018-06-11 13:00:00
"Malinska";25,3;2018-06-11 13:00:00
"Mali Lošinj";25;2018-06-11 13:00:00
"Mljet-otvoreno more";25;2018-06-11 13:00:00
"Mljet-Malo jezero";26,5;2018-06-11 13:00:00
"Pula";NA;2018-06-11 13:00:00
"Rab";26;2018-06-11 13:00:00
"Split";26;2018-06-11 13:00:00
"Šibenik";NA;2018-06-11 13:00:00
"Božava";NA;2018-06-11 14:00:00
"Dubrovnik";24,5;2018-06-11 14:00:00
"Hvar";25;2018-06-11 14:00:00
"Komiža";24;2018-06-11 14:00:00
"Krk";NA;2018-06-11 14:00:00
"Lastovo";25;2018-06-11 14:00:00
"Malinska";25,1;2018-06-11 14:00:00
"Mali Lošinj";25,3;2018-06-11 14:00:00
"Mljet-otvoreno more";24,8;2018-06-11 14:00:00
"Mljet-Malo jezero";24,2;2018-06-11 14:00:00
"Pula";NA;2018-06-11 14:00:00
"Rab";26;2018-06-11 14:00:00
"Split";NA;2018-06-11 14:00:00
"Šibenik";25;2018-06-11 14:00:00
"Božava";NA;2018-06-11 16:00:00
"Dubrovnik";24,6;2018-06-11 16:00:00
"Hvar";NA;2018-06-11 16:00:00
"Komiža";NA;2018-06-11 16:00:00
"Krk";NA;2018-06-11 16:00:00
"Lastovo";NA;2018-06-11 16:00:00
"Malinska";25,9;2018-06-11 16:00:00
"Mali Lošinj";25,9;2018-06-11 16:00:00
"Mljet-otvoreno more";25,1;2018-06-11 16:00:00
"Mljet-Malo jezero";25,9;2018-06-11 16:00:00
"Pula";NA;2018-06-11 16:00:00
"Rab";NA;2018-06-11 16:00:00
"Split";NA;2018-06-11 16:00:00
"Šibenik";NA;2018-06-11 16:00:00
