"grad";"temp";"vrijeme"
"Božava";21;2017-06-14 06:00:00
"Crikvenica";23,2;2017-06-14 06:00:00
"Dubrovnik";21,9;2017-06-14 06:00:00
"Hvar";NA;2017-06-14 06:00:00
"Komiža";NA;2017-06-14 06:00:00
"Krk";NA;2017-06-14 06:00:00
"Malinska";23,2;2017-06-14 06:00:00
"Mali Lošinj";22,5;2017-06-14 06:00:00
"Pula";NA;2017-06-14 06:00:00
"Rab";NA;2017-06-14 06:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-14 06:00:00
"Split";NA;2017-06-14 06:00:00
"Šibenik";NA;2017-06-14 06:00:00
"Zadar";21,4;2017-06-14 06:00:00
"Božava";NA;2017-06-14 07:00:00
"Crikvenica";23,4;2017-06-14 07:00:00
"Dubrovnik";22,1;2017-06-14 07:00:00
"Hvar";21;2017-06-14 07:00:00
"Komiža";22;2017-06-14 07:00:00
"Krk";23;2017-06-14 07:00:00
"Malinska";23,3;2017-06-14 07:00:00
"Mali Lošinj";22,1;2017-06-14 07:00:00
"Pula";24;2017-06-14 07:00:00
"Rab";23;2017-06-14 07:00:00
"Rovinj-Sv.Ivan n/p";23;2017-06-14 07:00:00
"Split";23;2017-06-14 07:00:00
"Šibenik";22;2017-06-14 07:00:00
"Zadar";21,7;2017-06-14 07:00:00
"Božava";NA;2017-06-14 10:00:00
"Crikvenica";23,5;2017-06-14 10:00:00
"Dubrovnik";22;2017-06-14 10:00:00
"Hvar";NA;2017-06-14 10:00:00
"Komiža";NA;2017-06-14 10:00:00
"Krk";NA;2017-06-14 10:00:00
"Malinska";23;2017-06-14 10:00:00
"Mali Lošinj";21,7;2017-06-14 10:00:00
"Pula";NA;2017-06-14 10:00:00
"Rab";NA;2017-06-14 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-14 10:00:00
"Split";NA;2017-06-14 10:00:00
"Šibenik";NA;2017-06-14 10:00:00
"Zadar";22,3;2017-06-14 10:00:00
"Božava";23;2017-06-14 13:00:00
"Crikvenica";23,9;2017-06-14 13:00:00
"Dubrovnik";22,6;2017-06-14 13:00:00
"Hvar";22;2017-06-14 13:00:00
"Komiža";23;2017-06-14 13:00:00
"Krk";23;2017-06-14 13:00:00
"Malinska";23,3;2017-06-14 13:00:00
"Mali Lošinj";21,9;2017-06-14 13:00:00
"Pula";NA;2017-06-14 13:00:00
"Rab";24;2017-06-14 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-14 13:00:00
"Split";25;2017-06-14 13:00:00
"Šibenik";NA;2017-06-14 13:00:00
"Zadar";22,6;2017-06-14 13:00:00
"Božava";NA;2017-06-14 14:00:00
"Crikvenica";23,7;2017-06-14 14:00:00
"Dubrovnik";22,9;2017-06-14 14:00:00
"Hvar";NA;2017-06-14 14:00:00
"Komiža";NA;2017-06-14 14:00:00
"Krk";NA;2017-06-14 14:00:00
"Malinska";23,2;2017-06-14 14:00:00
"Mali Lošinj";21,8;2017-06-14 14:00:00
"Pula";NA;2017-06-14 14:00:00
"Rab";NA;2017-06-14 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-14 14:00:00
"Split";NA;2017-06-14 14:00:00
"Šibenik";NA;2017-06-14 14:00:00
"Zadar";22,2;2017-06-14 14:00:00
"Božava";NA;2017-06-14 16:00:00
"Crikvenica";24,4;2017-06-14 16:00:00
"Dubrovnik";23,1;2017-06-14 16:00:00
"Hvar";NA;2017-06-14 16:00:00
"Komiža";NA;2017-06-14 16:00:00
"Krk";NA;2017-06-14 16:00:00
"Malinska";23,6;2017-06-14 16:00:00
"Mali Lošinj";21,8;2017-06-14 16:00:00
"Pula";NA;2017-06-14 16:00:00
"Rab";NA;2017-06-14 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-14 16:00:00
"Split";NA;2017-06-14 16:00:00
"Šibenik";NA;2017-06-14 16:00:00
"Zadar";22,1;2017-06-14 16:00:00
