"grad";"temp";"vrijeme"
"Postaja \ Termin mjerenja (h)";6;2018-02-14 06:00:00
"Božava";NA;2018-02-14 06:00:00
"Crikvenica";10,3;2018-02-14 06:00:00
"Dubrovnik";11,6;2018-02-14 06:00:00
"Hvar";NA;2018-02-14 06:00:00
"Komiža";NA;2018-02-14 06:00:00
"Krk";NA;2018-02-14 06:00:00
"Lastovo";NA;2018-02-14 06:00:00
"Malinska";11,1;2018-02-14 06:00:00
"Mali Lošinj";12,1;2018-02-14 06:00:00
"Mljet-otvoreno more";12,2;2018-02-14 06:00:00
"Mljet-Veliko jezero";10,8;2018-02-14 06:00:00
"Mljet-Malo jezero";9,8;2018-02-14 06:00:00
"Pula";NA;2018-02-14 06:00:00
"Rab";NA;2018-02-14 06:00:00
"Split";NA;2018-02-14 06:00:00
"Šibenik";NA;2018-02-14 06:00:00
"Zadar";10;2018-02-14 06:00:00
"Postaja \ Termin mjerenja (h)";7;2018-02-14 07:00:00
"Božava";12;2018-02-14 07:00:00
"Crikvenica";10,1;2018-02-14 07:00:00
"Dubrovnik";12;2018-02-14 07:00:00
"Hvar";13;2018-02-14 07:00:00
"Komiža";14;2018-02-14 07:00:00
"Krk";12;2018-02-14 07:00:00
"Lastovo";NA;2018-02-14 07:00:00
"Malinska";10,6;2018-02-14 07:00:00
"Mali Lošinj";11,9;2018-02-14 07:00:00
"Mljet-otvoreno more";12,2;2018-02-14 07:00:00
"Mljet-Veliko jezero";10,8;2018-02-14 07:00:00
"Mljet-Malo jezero";9,8;2018-02-14 07:00:00
"Pula";11;2018-02-14 07:00:00
"Rab";11;2018-02-14 07:00:00
"Split";12;2018-02-14 07:00:00
"Šibenik";13;2018-02-14 07:00:00
"Zadar";10;2018-02-14 07:00:00
"Postaja \ Termin mjerenja (h)";10;2018-02-14 10:00:00
"Božava";NA;2018-02-14 10:00:00
"Crikvenica";9,6;2018-02-14 10:00:00
"Dubrovnik";12,7;2018-02-14 10:00:00
"Hvar";NA;2018-02-14 10:00:00
"Komiža";NA;2018-02-14 10:00:00
"Krk";NA;2018-02-14 10:00:00
"Lastovo";NA;2018-02-14 10:00:00
"Malinska";10,6;2018-02-14 10:00:00
"Mali Lošinj";11,8;2018-02-14 10:00:00
"Mljet-otvoreno more";12,1;2018-02-14 10:00:00
"Mljet-Veliko jezero";10,7;2018-02-14 10:00:00
"Mljet-Malo jezero";9,8;2018-02-14 10:00:00
"Pula";NA;2018-02-14 10:00:00
"Rab";NA;2018-02-14 10:00:00
"Split";NA;2018-02-14 10:00:00
"Šibenik";NA;2018-02-14 10:00:00
"Zadar";10;2018-02-14 10:00:00
"Postaja \ Termin mjerenja (h)";13;2018-02-14 13:00:00
"Božava";12;2018-02-14 13:00:00
"Crikvenica";9,7;2018-02-14 13:00:00
"Dubrovnik";12,8;2018-02-14 13:00:00
"Hvar";13;2018-02-14 13:00:00
"Komiža";14;2018-02-14 13:00:00
"Krk";12;2018-02-14 13:00:00
"Lastovo";NA;2018-02-14 13:00:00
"Malinska";10,9;2018-02-14 13:00:00
"Mali Lošinj";12,1;2018-02-14 13:00:00
"Mljet-otvoreno more";12,1;2018-02-14 13:00:00
"Mljet-Veliko jezero";10,7;2018-02-14 13:00:00
"Mljet-Malo jezero";9,8;2018-02-14 13:00:00
"Pula";NA;2018-02-14 13:00:00
"Rab";NA;2018-02-14 13:00:00
"Split";13;2018-02-14 13:00:00
"Šibenik";NA;2018-02-14 13:00:00
"Zadar";10,1;2018-02-14 13:00:00
"Postaja \ Termin mjerenja (h)";14;2018-02-14 14:00:00
"Božava";NA;2018-02-14 14:00:00
"Crikvenica";9,8;2018-02-14 14:00:00
"Dubrovnik";12,6;2018-02-14 14:00:00
"Hvar";13;2018-02-14 14:00:00
"Komiža";14;2018-02-14 14:00:00
"Krk";NA;2018-02-14 14:00:00
"Lastovo";14;2018-02-14 14:00:00
"Malinska";10,7;2018-02-14 14:00:00
"Mali Lošinj";12,2;2018-02-14 14:00:00
"Mljet-otvoreno more";12,2;2018-02-14 14:00:00
"Mljet-Veliko jezero";10,8;2018-02-14 14:00:00
"Mljet-Malo jezero";9,8;2018-02-14 14:00:00
"Pula";NA;2018-02-14 14:00:00
"Rab";12;2018-02-14 14:00:00
"Split";NA;2018-02-14 14:00:00
"Šibenik";13;2018-02-14 14:00:00
"Zadar";10,2;2018-02-14 14:00:00
"Postaja \ Termin mjerenja (h)";16;2018-02-14 16:00:00
"Božava";NA;2018-02-14 16:00:00
"Crikvenica";9,8;2018-02-14 16:00:00
"Dubrovnik";12,6;2018-02-14 16:00:00
"Hvar";NA;2018-02-14 16:00:00
"Komiža";NA;2018-02-14 16:00:00
"Krk";NA;2018-02-14 16:00:00
"Lastovo";NA;2018-02-14 16:00:00
"Malinska";11,1;2018-02-14 16:00:00
"Mali Lošinj";12,5;2018-02-14 16:00:00
"Mljet-otvoreno more";12,2;2018-02-14 16:00:00
"Mljet-Veliko jezero";10,8;2018-02-14 16:00:00
"Mljet-Malo jezero";10;2018-02-14 16:00:00
"Pula";NA;2018-02-14 16:00:00
"Rab";NA;2018-02-14 16:00:00
"Split";NA;2018-02-14 16:00:00
"Šibenik";NA;2018-02-14 16:00:00
"Zadar";10,3;2018-02-14 16:00:00
