"grad";"temp";"vrijeme"
"Postaja \ Termin mjerenja (h)";7;2018-05-06 06:00:00
"Božava";19;2018-05-06 06:00:00
"Dubrovnik";20,4;2018-05-06 06:00:00
"Hvar";NA;2018-05-06 06:00:00
"Komiža";NA;2018-05-06 06:00:00
"Krk";NA;2018-05-06 06:00:00
"Malinska";17,8;2018-05-06 06:00:00
"Mali Lošinj";18,4;2018-05-06 06:00:00
"Mljet-otvoreno more";19,4;2018-05-06 06:00:00
"Mljet-Malo jezero";20,9;2018-05-06 06:00:00
"Pula";NA;2018-05-06 06:00:00
"Rab";NA;2018-05-06 06:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-05-06 06:00:00
"Split";NA;2018-05-06 06:00:00
"Šibenik";NA;2018-05-06 06:00:00
"Zadar";17,8;2018-05-06 06:00:00
"Postaja \ Termin mjerenja (h)";8;2018-05-06 07:00:00
"Božava";NA;2018-05-06 07:00:00
"Dubrovnik";20,1;2018-05-06 07:00:00
"Hvar";19;2018-05-06 07:00:00
"Komiža";18;2018-05-06 07:00:00
"Krk";19;2018-05-06 07:00:00
"Malinska";17,8;2018-05-06 07:00:00
"Mali Lošinj";18,3;2018-05-06 07:00:00
"Mljet-otvoreno more";19,4;2018-05-06 07:00:00
"Mljet-Malo jezero";20,9;2018-05-06 07:00:00
"Pula";19;2018-05-06 07:00:00
"Rab";NA;2018-05-06 07:00:00
"Rovinj-Sv.Ivan n/p";18;2018-05-06 07:00:00
"Split";20;2018-05-06 07:00:00
"Šibenik";20;2018-05-06 07:00:00
"Zadar";17,8;2018-05-06 07:00:00
"Postaja \ Termin mjerenja (h)";11;2018-05-06 10:00:00
"Božava";NA;2018-05-06 10:00:00
"Dubrovnik";20,1;2018-05-06 10:00:00
"Hvar";NA;2018-05-06 10:00:00
"Komiža";NA;2018-05-06 10:00:00
"Krk";NA;2018-05-06 10:00:00
"Malinska";18,1;2018-05-06 10:00:00
"Mali Lošinj";18,3;2018-05-06 10:00:00
"Mljet-otvoreno more";19,8;2018-05-06 10:00:00
"Mljet-Malo jezero";20,2;2018-05-06 10:00:00
"Pula";NA;2018-05-06 10:00:00
"Rab";NA;2018-05-06 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-05-06 10:00:00
"Split";NA;2018-05-06 10:00:00
"Šibenik";NA;2018-05-06 10:00:00
"Zadar";17,7;2018-05-06 10:00:00
"Postaja \ Termin mjerenja (h)";14;2018-05-06 13:00:00
"Božava";20;2018-05-06 13:00:00
"Dubrovnik";20,8;2018-05-06 13:00:00
"Hvar";20;2018-05-06 13:00:00
"Komiža";20;2018-05-06 13:00:00
"Krk";20;2018-05-06 13:00:00
"Malinska";18,4;2018-05-06 13:00:00
"Mali Lošinj";18,3;2018-05-06 13:00:00
"Mljet-otvoreno more";20,1;2018-05-06 13:00:00
"Mljet-Malo jezero";21,4;2018-05-06 13:00:00
"Pula";NA;2018-05-06 13:00:00
"Rab";19;2018-05-06 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-05-06 13:00:00
"Split";21;2018-05-06 13:00:00
"Šibenik";NA;2018-05-06 13:00:00
"Zadar";18;2018-05-06 13:00:00
"Postaja \ Termin mjerenja (h)";15;2018-05-06 14:00:00
"Božava";NA;2018-05-06 14:00:00
"Dubrovnik";20,9;2018-05-06 14:00:00
"Hvar";20;2018-05-06 14:00:00
"Komiža";20;2018-05-06 14:00:00
"Krk";NA;2018-05-06 14:00:00
"Malinska";18,6;2018-05-06 14:00:00
"Mali Lošinj";18,3;2018-05-06 14:00:00
"Mljet-otvoreno more";20;2018-05-06 14:00:00
"Mljet-Malo jezero";21,1;2018-05-06 14:00:00
"Pula";NA;2018-05-06 14:00:00
"Rab";19;2018-05-06 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-05-06 14:00:00
"Split";NA;2018-05-06 14:00:00
"Šibenik";20;2018-05-06 14:00:00
"Zadar";18,2;2018-05-06 14:00:00
"Postaja \ Termin mjerenja (h)";17;2018-05-06 16:00:00
"Božava";NA;2018-05-06 16:00:00
"Dubrovnik";20,9;2018-05-06 16:00:00
"Hvar";NA;2018-05-06 16:00:00
"Komiža";NA;2018-05-06 16:00:00
"Krk";NA;2018-05-06 16:00:00
"Malinska";18,4;2018-05-06 16:00:00
"Mali Lošinj";18,1;2018-05-06 16:00:00
"Mljet-otvoreno more";19,9;2018-05-06 16:00:00
"Mljet-Malo jezero";21,7;2018-05-06 16:00:00
"Pula";NA;2018-05-06 16:00:00
"Rab";NA;2018-05-06 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-05-06 16:00:00
"Split";NA;2018-05-06 16:00:00
"Šibenik";NA;2018-05-06 16:00:00
"Zadar";17,8;2018-05-06 16:00:00
