"grad";"temp";"vrijeme"
"Postaja \ Termin mjerenja (h)";7;2017-07-23 06:00:00
"Božava";24;2017-07-23 06:00:00
"Crikvenica";25,3;2017-07-23 06:00:00
"Dubrovnik";24,9;2017-07-23 06:00:00
"Hvar";NA;2017-07-23 06:00:00
"Komiža";NA;2017-07-23 06:00:00
"Krk";NA;2017-07-23 06:00:00
"Lastovo";NA;2017-07-23 06:00:00
"Malinska";25,8;2017-07-23 06:00:00
"Mali Lošinj";25;2017-07-23 06:00:00
"Mljet-otvoreno more";24,3;2017-07-23 06:00:00
"Mljet-Malo jezero";27,3;2017-07-23 06:00:00
"Pula";NA;2017-07-23 06:00:00
"Rab";NA;2017-07-23 06:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-23 06:00:00
"Split";NA;2017-07-23 06:00:00
"Šibenik";NA;2017-07-23 06:00:00
"Zadar";24,6;2017-07-23 06:00:00
"Postaja \ Termin mjerenja (h)";8;2017-07-23 07:00:00
"Božava";NA;2017-07-23 07:00:00
"Crikvenica";25,3;2017-07-23 07:00:00
"Dubrovnik";24,5;2017-07-23 07:00:00
"Hvar";24;2017-07-23 07:00:00
"Komiža";24;2017-07-23 07:00:00
"Krk";25;2017-07-23 07:00:00
"Lastovo";NA;2017-07-23 07:00:00
"Malinska";25,8;2017-07-23 07:00:00
"Mali Lošinj";25;2017-07-23 07:00:00
"Mljet-otvoreno more";24,2;2017-07-23 07:00:00
"Mljet-Malo jezero";27,3;2017-07-23 07:00:00
"Pula";27;2017-07-23 07:00:00
"Rab";26;2017-07-23 07:00:00
"Rovinj-Sv.Ivan n/p";26;2017-07-23 07:00:00
"Split";24;2017-07-23 07:00:00
"Šibenik";24;2017-07-23 07:00:00
"Zadar";24,6;2017-07-23 07:00:00
"Postaja \ Termin mjerenja (h)";11;2017-07-23 10:00:00
"Božava";NA;2017-07-23 10:00:00
"Crikvenica";25,8;2017-07-23 10:00:00
"Dubrovnik";24,2;2017-07-23 10:00:00
"Hvar";NA;2017-07-23 10:00:00
"Komiža";NA;2017-07-23 10:00:00
"Krk";NA;2017-07-23 10:00:00
"Lastovo";NA;2017-07-23 10:00:00
"Malinska";25,9;2017-07-23 10:00:00
"Mali Lošinj";24,8;2017-07-23 10:00:00
"Mljet-otvoreno more";24,4;2017-07-23 10:00:00
"Mljet-Malo jezero";27,3;2017-07-23 10:00:00
"Pula";NA;2017-07-23 10:00:00
"Rab";NA;2017-07-23 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-23 10:00:00
"Split";NA;2017-07-23 10:00:00
"Šibenik";NA;2017-07-23 10:00:00
"Zadar";25,2;2017-07-23 10:00:00
"Postaja \ Termin mjerenja (h)";14;2017-07-23 13:00:00
"Božava";25;2017-07-23 13:00:00
"Crikvenica";26,3;2017-07-23 13:00:00
"Dubrovnik";25,1;2017-07-23 13:00:00
"Hvar";25;2017-07-23 13:00:00
"Komiža";25;2017-07-23 13:00:00
"Krk";25;2017-07-23 13:00:00
"Lastovo";NA;2017-07-23 13:00:00
"Malinska";25,5;2017-07-23 13:00:00
"Mali Lošinj";26;2017-07-23 13:00:00
"Mljet-otvoreno more";25,4;2017-07-23 13:00:00
"Mljet-Malo jezero";27,7;2017-07-23 13:00:00
"Pula";NA;2017-07-23 13:00:00
"Rab";27;2017-07-23 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-23 13:00:00
"Split";24;2017-07-23 13:00:00
"Šibenik";NA;2017-07-23 13:00:00
"Zadar";25,7;2017-07-23 13:00:00
"Postaja \ Termin mjerenja (h)";15;2017-07-23 14:00:00
"Božava";NA;2017-07-23 14:00:00
"Crikvenica";26,2;2017-07-23 14:00:00
"Dubrovnik";25,6;2017-07-23 14:00:00
"Hvar";NA;2017-07-23 14:00:00
"Komiža";NA;2017-07-23 14:00:00
"Krk";NA;2017-07-23 14:00:00
"Lastovo";25;2017-07-23 14:00:00
"Malinska";25,8;2017-07-23 14:00:00
"Mali Lošinj";26,2;2017-07-23 14:00:00
"Mljet-otvoreno more";25,2;2017-07-23 14:00:00
"Mljet-Malo jezero";28,2;2017-07-23 14:00:00
"Pula";NA;2017-07-23 14:00:00
"Rab";NA;2017-07-23 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-23 14:00:00
"Split";NA;2017-07-23 14:00:00
"Šibenik";NA;2017-07-23 14:00:00
"Zadar";25,9;2017-07-23 14:00:00
"Postaja \ Termin mjerenja (h)";17;2017-07-23 16:00:00
"Božava";NA;2017-07-23 16:00:00
"Crikvenica";26,7;2017-07-23 16:00:00
"Dubrovnik";25,4;2017-07-23 16:00:00
"Hvar";NA;2017-07-23 16:00:00
"Komiža";NA;2017-07-23 16:00:00
"Krk";NA;2017-07-23 16:00:00
"Lastovo";NA;2017-07-23 16:00:00
"Malinska";26;2017-07-23 16:00:00
"Mali Lošinj";26,6;2017-07-23 16:00:00
"Mljet-otvoreno more";25,3;2017-07-23 16:00:00
"Mljet-Malo jezero";28;2017-07-23 16:00:00
"Pula";NA;2017-07-23 16:00:00
"Rab";NA;2017-07-23 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-23 16:00:00
"Split";NA;2017-07-23 16:00:00
"Šibenik";NA;2017-07-23 16:00:00
"Zadar";25,8;2017-07-23 16:00:00
