"grad";"temp";"vrijeme"
"Postaja \ Termin mjerenja (h)";6;2018-03-03 06:00:00
"Božava";NA;2018-03-03 06:00:00
"Crikvenica";8,4;2018-03-03 06:00:00
"Dubrovnik";13,7;2018-03-03 06:00:00
"Hvar";NA;2018-03-03 06:00:00
"Komiža";NA;2018-03-03 06:00:00
"Krk";NA;2018-03-03 06:00:00
"Malinska";10,2;2018-03-03 06:00:00
"Mali Lošinj";10,8;2018-03-03 06:00:00
"Mljet-otvoreno more";13;2018-03-03 06:00:00
"Mljet-Veliko jezero";9,6;2018-03-03 06:00:00
"Mljet-Malo jezero";7,5;2018-03-03 06:00:00
"Pula";NA;2018-03-03 06:00:00
"Rab";NA;2018-03-03 06:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-03-03 06:00:00
"Split";NA;2018-03-03 06:00:00
"Šibenik";NA;2018-03-03 06:00:00
"Zadar";8,5;2018-03-03 06:00:00
"Postaja \ Termin mjerenja (h)";7;2018-03-03 07:00:00
"Božava";11;2018-03-03 07:00:00
"Crikvenica";8,6;2018-03-03 07:00:00
"Dubrovnik";12,6;2018-03-03 07:00:00
"Hvar";12;2018-03-03 07:00:00
"Komiža";14;2018-03-03 07:00:00
"Krk";10;2018-03-03 07:00:00
"Malinska";10,2;2018-03-03 07:00:00
"Mali Lošinj";10,8;2018-03-03 07:00:00
"Mljet-otvoreno more";13;2018-03-03 07:00:00
"Mljet-Veliko jezero";9,3;2018-03-03 07:00:00
"Mljet-Malo jezero";7,4;2018-03-03 07:00:00
"Pula";8;2018-03-03 07:00:00
"Rab";10;2018-03-03 07:00:00
"Rovinj-Sv.Ivan n/p";9;2018-03-03 07:00:00
"Split";11;2018-03-03 07:00:00
"Šibenik";12;2018-03-03 07:00:00
"Zadar";8,5;2018-03-03 07:00:00
"Postaja \ Termin mjerenja (h)";10;2018-03-03 10:00:00
"Božava";NA;2018-03-03 10:00:00
"Crikvenica";8,5;2018-03-03 10:00:00
"Dubrovnik";12,8;2018-03-03 10:00:00
"Hvar";NA;2018-03-03 10:00:00
"Komiža";NA;2018-03-03 10:00:00
"Krk";NA;2018-03-03 10:00:00
"Malinska";10,4;2018-03-03 10:00:00
"Mali Lošinj";11,1;2018-03-03 10:00:00
"Mljet-otvoreno more";12,9;2018-03-03 10:00:00
"Mljet-Veliko jezero";9,8;2018-03-03 10:00:00
"Mljet-Malo jezero";7,7;2018-03-03 10:00:00
"Pula";NA;2018-03-03 10:00:00
"Rab";NA;2018-03-03 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-03-03 10:00:00
"Split";NA;2018-03-03 10:00:00
"Šibenik";NA;2018-03-03 10:00:00
"Zadar";8,6;2018-03-03 10:00:00
"Postaja \ Termin mjerenja (h)";13;2018-03-03 13:00:00
"Božava";12;2018-03-03 13:00:00
"Crikvenica";8,1;2018-03-03 13:00:00
"Dubrovnik";13,1;2018-03-03 13:00:00
"Hvar";12;2018-03-03 13:00:00
"Komiža";14;2018-03-03 13:00:00
"Krk";11;2018-03-03 13:00:00
"Malinska";10,3;2018-03-03 13:00:00
"Mali Lošinj";11,3;2018-03-03 13:00:00
"Mljet-otvoreno more";13;2018-03-03 13:00:00
"Mljet-Veliko jezero";9,7;2018-03-03 13:00:00
"Mljet-Malo jezero";8,1;2018-03-03 13:00:00
"Pula";NA;2018-03-03 13:00:00
"Rab";NA;2018-03-03 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-03-03 13:00:00
"Split";12;2018-03-03 13:00:00
"Šibenik";NA;2018-03-03 13:00:00
"Zadar";8,8;2018-03-03 13:00:00
"Postaja \ Termin mjerenja (h)";14;2018-03-03 14:00:00
"Božava";NA;2018-03-03 14:00:00
"Crikvenica";8,3;2018-03-03 14:00:00
"Dubrovnik";13;2018-03-03 14:00:00
"Hvar";12;2018-03-03 14:00:00
"Komiža";14;2018-03-03 14:00:00
"Krk";NA;2018-03-03 14:00:00
"Malinska";10,5;2018-03-03 14:00:00
"Mali Lošinj";11,4;2018-03-03 14:00:00
"Mljet-otvoreno more";13;2018-03-03 14:00:00
"Mljet-Veliko jezero";9,7;2018-03-03 14:00:00
"Mljet-Malo jezero";8,1;2018-03-03 14:00:00
"Pula";NA;2018-03-03 14:00:00
"Rab";11;2018-03-03 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-03-03 14:00:00
"Split";NA;2018-03-03 14:00:00
"Šibenik";13;2018-03-03 14:00:00
"Zadar";8,9;2018-03-03 14:00:00
"Postaja \ Termin mjerenja (h)";16;2018-03-03 16:00:00
"Božava";NA;2018-03-03 16:00:00
"Crikvenica";8,5;2018-03-03 16:00:00
"Dubrovnik";13;2018-03-03 16:00:00
"Hvar";NA;2018-03-03 16:00:00
"Komiža";NA;2018-03-03 16:00:00
"Krk";NA;2018-03-03 16:00:00
"Malinska";10,4;2018-03-03 16:00:00
"Mali Lošinj";11,3;2018-03-03 16:00:00
"Mljet-otvoreno more";12,9;2018-03-03 16:00:00
"Mljet-Veliko jezero";9,8;2018-03-03 16:00:00
"Mljet-Malo jezero";8,3;2018-03-03 16:00:00
"Pula";NA;2018-03-03 16:00:00
"Rab";NA;2018-03-03 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-03-03 16:00:00
"Split";NA;2018-03-03 16:00:00
"Šibenik";NA;2018-03-03 16:00:00
"Zadar";9;2018-03-03 16:00:00
