"grad";"temp";"vrijeme"
"Postaja \ Termin mjerenja (h)";7;2017-07-05 06:00:00
"Božava";24;2017-07-05 06:00:00
"Crikvenica";23,5;2017-07-05 06:00:00
"Dubrovnik";20,9;2017-07-05 06:00:00
"Hvar";NA;2017-07-05 06:00:00
"Komiža";NA;2017-07-05 06:00:00
"Krk";NA;2017-07-05 06:00:00
"Malinska";24,6;2017-07-05 06:00:00
"Mali Lošinj";22,6;2017-07-05 06:00:00
"Mljet-otvoreno more";23,1;2017-07-05 06:00:00
"Mljet-Malo jezero";26,3;2017-07-05 06:00:00
"Pula";NA;2017-07-05 06:00:00
"Rab";NA;2017-07-05 06:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-05 06:00:00
"Split";NA;2017-07-05 06:00:00
"Šibenik";NA;2017-07-05 06:00:00
"Zadar";22,9;2017-07-05 06:00:00
"Postaja \ Termin mjerenja (h)";8;2017-07-05 07:00:00
"Božava";NA;2017-07-05 07:00:00
"Crikvenica";23,6;2017-07-05 07:00:00
"Dubrovnik";20,8;2017-07-05 07:00:00
"Hvar";23;2017-07-05 07:00:00
"Komiža";23;2017-07-05 07:00:00
"Krk";24;2017-07-05 07:00:00
"Malinska";24,4;2017-07-05 07:00:00
"Mali Lošinj";22,6;2017-07-05 07:00:00
"Mljet-otvoreno more";23;2017-07-05 07:00:00
"Mljet-Malo jezero";26,3;2017-07-05 07:00:00
"Pula";26;2017-07-05 07:00:00
"Rab";23;2017-07-05 07:00:00
"Rovinj-Sv.Ivan n/p";24;2017-07-05 07:00:00
"Split";23;2017-07-05 07:00:00
"Šibenik";21;2017-07-05 07:00:00
"Zadar";22,8;2017-07-05 07:00:00
"Postaja \ Termin mjerenja (h)";11;2017-07-05 10:00:00
"Božava";NA;2017-07-05 10:00:00
"Crikvenica";23,8;2017-07-05 10:00:00
"Dubrovnik";20,3;2017-07-05 10:00:00
"Hvar";NA;2017-07-05 10:00:00
"Komiža";NA;2017-07-05 10:00:00
"Krk";NA;2017-07-05 10:00:00
"Malinska";24,6;2017-07-05 10:00:00
"Mali Lošinj";22,8;2017-07-05 10:00:00
"Mljet-otvoreno more";23,3;2017-07-05 10:00:00
"Mljet-Malo jezero";26,4;2017-07-05 10:00:00
"Pula";NA;2017-07-05 10:00:00
"Rab";NA;2017-07-05 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-05 10:00:00
"Split";NA;2017-07-05 10:00:00
"Šibenik";NA;2017-07-05 10:00:00
"Zadar";23,6;2017-07-05 10:00:00
"Postaja \ Termin mjerenja (h)";14;2017-07-05 13:00:00
"Božava";25;2017-07-05 13:00:00
"Crikvenica";24,2;2017-07-05 13:00:00
"Dubrovnik";21,1;2017-07-05 13:00:00
"Hvar";24;2017-07-05 13:00:00
"Komiža";24;2017-07-05 13:00:00
"Krk";25;2017-07-05 13:00:00
"Malinska";24,5;2017-07-05 13:00:00
"Mali Lošinj";23,8;2017-07-05 13:00:00
"Mljet-otvoreno more";23,6;2017-07-05 13:00:00
"Mljet-Malo jezero";26,7;2017-07-05 13:00:00
"Pula";NA;2017-07-05 13:00:00
"Rab";25;2017-07-05 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-05 13:00:00
"Split";24;2017-07-05 13:00:00
"Šibenik";NA;2017-07-05 13:00:00
"Zadar";23,6;2017-07-05 13:00:00
"Postaja \ Termin mjerenja (h)";15;2017-07-05 14:00:00
"Božava";NA;2017-07-05 14:00:00
"Crikvenica";24,2;2017-07-05 14:00:00
"Dubrovnik";21,7;2017-07-05 14:00:00
"Hvar";NA;2017-07-05 14:00:00
"Komiža";NA;2017-07-05 14:00:00
"Krk";NA;2017-07-05 14:00:00
"Malinska";24,7;2017-07-05 14:00:00
"Mali Lošinj";24,3;2017-07-05 14:00:00
"Mljet-otvoreno more";23,6;2017-07-05 14:00:00
"Mljet-Malo jezero";26,8;2017-07-05 14:00:00
"Pula";NA;2017-07-05 14:00:00
"Rab";NA;2017-07-05 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-05 14:00:00
"Split";NA;2017-07-05 14:00:00
"Šibenik";NA;2017-07-05 14:00:00
"Zadar";23,5;2017-07-05 14:00:00
"Postaja \ Termin mjerenja (h)";17;2017-07-05 16:00:00
"Božava";NA;2017-07-05 16:00:00
"Crikvenica";24,7;2017-07-05 16:00:00
"Dubrovnik";22,3;2017-07-05 16:00:00
"Hvar";NA;2017-07-05 16:00:00
"Komiža";NA;2017-07-05 16:00:00
"Krk";NA;2017-07-05 16:00:00
"Malinska";24,9;2017-07-05 16:00:00
"Mali Lošinj";24,5;2017-07-05 16:00:00
"Mljet-otvoreno more";23,6;2017-07-05 16:00:00
"Mljet-Malo jezero";27,2;2017-07-05 16:00:00
"Pula";NA;2017-07-05 16:00:00
"Rab";NA;2017-07-05 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-05 16:00:00
"Split";NA;2017-07-05 16:00:00
"Šibenik";NA;2017-07-05 16:00:00
"Zadar";23,5;2017-07-05 16:00:00
