"grad";"temp";"vrijeme"
"Postaja \ Termin mjerenja (h)";7;2017-07-19 06:00:00
"Božava";23;2017-07-19 06:00:00
"Crikvenica";24;2017-07-19 06:00:00
"Dubrovnik";24;2017-07-19 06:00:00
"Hvar";NA;2017-07-19 06:00:00
"Komiža";NA;2017-07-19 06:00:00
"Krk";NA;2017-07-19 06:00:00
"Malinska";23,5;2017-07-19 06:00:00
"Mali Lošinj";24,1;2017-07-19 06:00:00
"Mljet-otvoreno more";22,6;2017-07-19 06:00:00
"Mljet-Malo jezero";26,4;2017-07-19 06:00:00
"Pula";NA;2017-07-19 06:00:00
"Rab";NA;2017-07-19 06:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-19 06:00:00
"Split";NA;2017-07-19 06:00:00
"Šibenik";NA;2017-07-19 06:00:00
"Zadar";23,1;2017-07-19 06:00:00
"Postaja \ Termin mjerenja (h)";8;2017-07-19 07:00:00
"Božava";NA;2017-07-19 07:00:00
"Crikvenica";24;2017-07-19 07:00:00
"Dubrovnik";23,9;2017-07-19 07:00:00
"Hvar";23;2017-07-19 07:00:00
"Komiža";24;2017-07-19 07:00:00
"Krk";22;2017-07-19 07:00:00
"Malinska";NA;2017-07-19 07:00:00
"Mali Lošinj";24,1;2017-07-19 07:00:00
"Mljet-otvoreno more";22,6;2017-07-19 07:00:00
"Mljet-Malo jezero";26,4;2017-07-19 07:00:00
"Pula";26;2017-07-19 07:00:00
"Rab";23;2017-07-19 07:00:00
"Rovinj-Sv.Ivan n/p";25;2017-07-19 07:00:00
"Split";22;2017-07-19 07:00:00
"Šibenik";23;2017-07-19 07:00:00
"Zadar";23,1;2017-07-19 07:00:00
"Postaja \ Termin mjerenja (h)";11;2017-07-19 10:00:00
"Božava";NA;2017-07-19 10:00:00
"Crikvenica";24,2;2017-07-19 10:00:00
"Dubrovnik";24,1;2017-07-19 10:00:00
"Hvar";NA;2017-07-19 10:00:00
"Komiža";NA;2017-07-19 10:00:00
"Krk";NA;2017-07-19 10:00:00
"Malinska";23,5;2017-07-19 10:00:00
"Mali Lošinj";24,3;2017-07-19 10:00:00
"Mljet-otvoreno more";22,7;2017-07-19 10:00:00
"Mljet-Malo jezero";26,6;2017-07-19 10:00:00
"Pula";NA;2017-07-19 10:00:00
"Rab";NA;2017-07-19 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-19 10:00:00
"Split";NA;2017-07-19 10:00:00
"Šibenik";NA;2017-07-19 10:00:00
"Zadar";23,5;2017-07-19 10:00:00
"Postaja \ Termin mjerenja (h)";14;2017-07-19 13:00:00
"Božava";24;2017-07-19 13:00:00
"Crikvenica";24,8;2017-07-19 13:00:00
"Dubrovnik";24,5;2017-07-19 13:00:00
"Hvar";23;2017-07-19 13:00:00
"Komiža";25;2017-07-19 13:00:00
"Krk";23;2017-07-19 13:00:00
"Malinska";23,6;2017-07-19 13:00:00
"Mali Lošinj";25;2017-07-19 13:00:00
"Mljet-otvoreno more";23,4;2017-07-19 13:00:00
"Mljet-Malo jezero";26,9;2017-07-19 13:00:00
"Pula";NA;2017-07-19 13:00:00
"Rab";24;2017-07-19 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-19 13:00:00
"Split";25;2017-07-19 13:00:00
"Šibenik";NA;2017-07-19 13:00:00
"Zadar";24,3;2017-07-19 13:00:00
"Postaja \ Termin mjerenja (h)";15;2017-07-19 14:00:00
"Božava";NA;2017-07-19 14:00:00
"Crikvenica";24,5;2017-07-19 14:00:00
"Dubrovnik";24,7;2017-07-19 14:00:00
"Hvar";NA;2017-07-19 14:00:00
"Komiža";NA;2017-07-19 14:00:00
"Krk";NA;2017-07-19 14:00:00
"Malinska";23,7;2017-07-19 14:00:00
"Mali Lošinj";25,2;2017-07-19 14:00:00
"Mljet-otvoreno more";23,9;2017-07-19 14:00:00
"Mljet-Malo jezero";27,3;2017-07-19 14:00:00
"Pula";NA;2017-07-19 14:00:00
"Rab";NA;2017-07-19 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-19 14:00:00
"Split";NA;2017-07-19 14:00:00
"Šibenik";NA;2017-07-19 14:00:00
"Zadar";24,3;2017-07-19 14:00:00
"Postaja \ Termin mjerenja (h)";17;2017-07-19 16:00:00
"Božava";NA;2017-07-19 16:00:00
"Crikvenica";24,7;2017-07-19 16:00:00
"Dubrovnik";25,1;2017-07-19 16:00:00
"Hvar";NA;2017-07-19 16:00:00
"Komiža";NA;2017-07-19 16:00:00
"Krk";NA;2017-07-19 16:00:00
"Malinska";23,9;2017-07-19 16:00:00
"Mali Lošinj";25,5;2017-07-19 16:00:00
"Mljet-otvoreno more";24;2017-07-19 16:00:00
"Mljet-Malo jezero";27,5;2017-07-19 16:00:00
"Pula";NA;2017-07-19 16:00:00
"Rab";NA;2017-07-19 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-19 16:00:00
"Split";NA;2017-07-19 16:00:00
"Šibenik";NA;2017-07-19 16:00:00
"Zadar";24,4;2017-07-19 16:00:00
