"grad";"temp";"vrijeme"
"Postaja \ Termin mjerenja (h)";7;2017-07-03 06:00:00
"Božava";24;2017-07-03 06:00:00
"Crikvenica";23,2;2017-07-03 06:00:00
"Dubrovnik";24,3;2017-07-03 06:00:00
"Hvar";NA;2017-07-03 06:00:00
"Komiža";NA;2017-07-03 06:00:00
"Krk";NA;2017-07-03 06:00:00
"Malinska";24,2;2017-07-03 06:00:00
"Mali Lošinj";19,6;2017-07-03 06:00:00
"Mljet-otvoreno more";23,8;2017-07-03 06:00:00
"Mljet-Malo jezero";26,8;2017-07-03 06:00:00
"Pula";NA;2017-07-03 06:00:00
"Rab";NA;2017-07-03 06:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-03 06:00:00
"Split";NA;2017-07-03 06:00:00
"Šibenik";NA;2017-07-03 06:00:00
"Zadar";22,3;2017-07-03 06:00:00
"Postaja \ Termin mjerenja (h)";8;2017-07-03 07:00:00
"Božava";NA;2017-07-03 07:00:00
"Crikvenica";23,1;2017-07-03 07:00:00
"Dubrovnik";24,3;2017-07-03 07:00:00
"Hvar";23;2017-07-03 07:00:00
"Komiža";23;2017-07-03 07:00:00
"Krk";24;2017-07-03 07:00:00
"Malinska";24,2;2017-07-03 07:00:00
"Mali Lošinj";19,4;2017-07-03 07:00:00
"Mljet-otvoreno more";23,8;2017-07-03 07:00:00
"Mljet-Malo jezero";26,7;2017-07-03 07:00:00
"Pula";25;2017-07-03 07:00:00
"Rab";22;2017-07-03 07:00:00
"Rovinj-Sv.Ivan n/p";23;2017-07-03 07:00:00
"Split";23;2017-07-03 07:00:00
"Šibenik";24;2017-07-03 07:00:00
"Zadar";22,4;2017-07-03 07:00:00
"Postaja \ Termin mjerenja (h)";11;2017-07-03 10:00:00
"Božava";NA;2017-07-03 10:00:00
"Crikvenica";23,1;2017-07-03 10:00:00
"Dubrovnik";24,3;2017-07-03 10:00:00
"Hvar";NA;2017-07-03 10:00:00
"Komiža";NA;2017-07-03 10:00:00
"Krk";NA;2017-07-03 10:00:00
"Malinska";24,2;2017-07-03 10:00:00
"Mali Lošinj";21;2017-07-03 10:00:00
"Mljet-otvoreno more";24;2017-07-03 10:00:00
"Mljet-Malo jezero";26,8;2017-07-03 10:00:00
"Pula";NA;2017-07-03 10:00:00
"Rab";NA;2017-07-03 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-03 10:00:00
"Split";NA;2017-07-03 10:00:00
"Šibenik";NA;2017-07-03 10:00:00
"Zadar";22,5;2017-07-03 10:00:00
"Postaja \ Termin mjerenja (h)";14;2017-07-03 13:00:00
"Božava";24;2017-07-03 13:00:00
"Crikvenica";23,8;2017-07-03 13:00:00
"Dubrovnik";24,5;2017-07-03 13:00:00
"Hvar";24;2017-07-03 13:00:00
"Komiža";23;2017-07-03 13:00:00
"Krk";24;2017-07-03 13:00:00
"Malinska";24,4;2017-07-03 13:00:00
"Mali Lošinj";21,6;2017-07-03 13:00:00
"Mljet-otvoreno more";24,3;2017-07-03 13:00:00
"Mljet-Malo jezero";27,3;2017-07-03 13:00:00
"Pula";NA;2017-07-03 13:00:00
"Rab";24;2017-07-03 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-03 13:00:00
"Split";25;2017-07-03 13:00:00
"Šibenik";NA;2017-07-03 13:00:00
"Zadar";22,7;2017-07-03 13:00:00
"Postaja \ Termin mjerenja (h)";15;2017-07-03 14:00:00
"Božava";NA;2017-07-03 14:00:00
"Crikvenica";24,3;2017-07-03 14:00:00
"Dubrovnik";24,5;2017-07-03 14:00:00
"Hvar";NA;2017-07-03 14:00:00
"Komiža";NA;2017-07-03 14:00:00
"Krk";NA;2017-07-03 14:00:00
"Malinska";24,7;2017-07-03 14:00:00
"Mali Lošinj";21,8;2017-07-03 14:00:00
"Mljet-otvoreno more";24,4;2017-07-03 14:00:00
"Mljet-Malo jezero";27,5;2017-07-03 14:00:00
"Pula";NA;2017-07-03 14:00:00
"Rab";NA;2017-07-03 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-03 14:00:00
"Split";NA;2017-07-03 14:00:00
"Šibenik";NA;2017-07-03 14:00:00
"Zadar";22,6;2017-07-03 14:00:00
"Postaja \ Termin mjerenja (h)";17;2017-07-03 16:00:00
"Božava";NA;2017-07-03 16:00:00
"Crikvenica";24;2017-07-03 16:00:00
"Dubrovnik";24,6;2017-07-03 16:00:00
"Hvar";NA;2017-07-03 16:00:00
"Komiža";NA;2017-07-03 16:00:00
"Krk";NA;2017-07-03 16:00:00
"Malinska";25,3;2017-07-03 16:00:00
"Mali Lošinj";21,9;2017-07-03 16:00:00
"Mljet-otvoreno more";24,6;2017-07-03 16:00:00
"Mljet-Malo jezero";27,2;2017-07-03 16:00:00
"Pula";NA;2017-07-03 16:00:00
"Rab";NA;2017-07-03 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-03 16:00:00
"Split";NA;2017-07-03 16:00:00
"Šibenik";NA;2017-07-03 16:00:00
"Zadar";23,1;2017-07-03 16:00:00
