"grad";"temp";"vrijeme"
"Božava";23;2017-06-24 06:00:00
"Crikvenica";25,5;2017-06-24 06:00:00
"Dubrovnik";22,4;2017-06-24 06:00:00
"Hvar";NA;2017-06-24 06:00:00
"Komiža";NA;2017-06-24 06:00:00
"Krk";NA;2017-06-24 06:00:00
"Malinska";25,3;2017-06-24 06:00:00
"Mali Lošinj";23,7;2017-06-24 06:00:00
"Pula";NA;2017-06-24 06:00:00
"Rab";NA;2017-06-24 06:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-24 06:00:00
"Split";NA;2017-06-24 06:00:00
"Šibenik";NA;2017-06-24 06:00:00
"Zadar";24;2017-06-24 06:00:00
"Božava";NA;2017-06-24 07:00:00
"Crikvenica";25,5;2017-06-24 07:00:00
"Dubrovnik";22,8;2017-06-24 07:00:00
"Hvar";22;2017-06-24 07:00:00
"Komiža";24;2017-06-24 07:00:00
"Krk";25;2017-06-24 07:00:00
"Malinska";25,3;2017-06-24 07:00:00
"Mali Lošinj";23,5;2017-06-24 07:00:00
"Pula";26;2017-06-24 07:00:00
"Rab";25;2017-06-24 07:00:00
"Rovinj-Sv.Ivan n/p";24;2017-06-24 07:00:00
"Split";24;2017-06-24 07:00:00
"Šibenik";23;2017-06-24 07:00:00
"Zadar";24,2;2017-06-24 07:00:00
"Božava";NA;2017-06-24 10:00:00
"Crikvenica";25,5;2017-06-24 10:00:00
"Dubrovnik";22,9;2017-06-24 10:00:00
"Hvar";NA;2017-06-24 10:00:00
"Komiža";NA;2017-06-24 10:00:00
"Krk";NA;2017-06-24 10:00:00
"Malinska";25,4;2017-06-24 10:00:00
"Mali Lošinj";23,7;2017-06-24 10:00:00
"Pula";NA;2017-06-24 10:00:00
"Rab";NA;2017-06-24 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-24 10:00:00
"Split";NA;2017-06-24 10:00:00
"Šibenik";NA;2017-06-24 10:00:00
"Zadar";24,8;2017-06-24 10:00:00
"Božava";24;2017-06-24 13:00:00
"Crikvenica";26,3;2017-06-24 13:00:00
"Dubrovnik";23,6;2017-06-24 13:00:00
"Hvar";23;2017-06-24 13:00:00
"Komiža";25;2017-06-24 13:00:00
"Krk";26;2017-06-24 13:00:00
"Malinska";25,7;2017-06-24 13:00:00
"Mali Lošinj";24,3;2017-06-24 13:00:00
"Pula";NA;2017-06-24 13:00:00
"Rab";26;2017-06-24 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-24 13:00:00
"Split";24;2017-06-24 13:00:00
"Šibenik";NA;2017-06-24 13:00:00
"Zadar";25,3;2017-06-24 13:00:00
"Božava";NA;2017-06-24 14:00:00
"Crikvenica";26,5;2017-06-24 14:00:00
"Dubrovnik";23,9;2017-06-24 14:00:00
"Hvar";NA;2017-06-24 14:00:00
"Komiža";NA;2017-06-24 14:00:00
"Krk";NA;2017-06-24 14:00:00
"Malinska";25,9;2017-06-24 14:00:00
"Mali Lošinj";24,7;2017-06-24 14:00:00
"Pula";NA;2017-06-24 14:00:00
"Rab";NA;2017-06-24 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-24 14:00:00
"Split";NA;2017-06-24 14:00:00
"Šibenik";NA;2017-06-24 14:00:00
"Zadar";25,6;2017-06-24 14:00:00
"Božava";NA;2017-06-24 16:00:00
"Crikvenica";26,5;2017-06-24 16:00:00
"Dubrovnik";24,7;2017-06-24 16:00:00
"Hvar";NA;2017-06-24 16:00:00
"Komiža";NA;2017-06-24 16:00:00
"Krk";NA;2017-06-24 16:00:00
"Malinska";26,1;2017-06-24 16:00:00
"Mali Lošinj";25,3;2017-06-24 16:00:00
"Pula";NA;2017-06-24 16:00:00
"Rab";NA;2017-06-24 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-24 16:00:00
"Split";NA;2017-06-24 16:00:00
"Šibenik";NA;2017-06-24 16:00:00
"Zadar";26,3;2017-06-24 16:00:00
