"grad";"temp";"vrijeme"
"Postaja \ Termin mjerenja (h)";6;2017-12-11 06:00:00
"Božava";NA;2017-12-11 06:00:00
"Crikvenica";11,3;2017-12-11 06:00:00
"Dubrovnik";15,6;2017-12-11 06:00:00
"Hvar";NA;2017-12-11 06:00:00
"Komiža";NA;2017-12-11 06:00:00
"Krk";NA;2017-12-11 06:00:00
"Malinska";12,7;2017-12-11 06:00:00
"Mali Lošinj";13,8;2017-12-11 06:00:00
"Mljet-otvoreno more";16;2017-12-11 06:00:00
"Mljet-Veliko jezero";13,1;2017-12-11 06:00:00
"Mljet-Malo jezero";12,1;2017-12-11 06:00:00
"Pula";NA;2017-12-11 06:00:00
"Rab";NA;2017-12-11 06:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-12-11 06:00:00
"Split";NA;2017-12-11 06:00:00
"Šibenik";NA;2017-12-11 06:00:00
"Zadar";11,5;2017-12-11 06:00:00
"Postaja \ Termin mjerenja (h)";7;2017-12-11 07:00:00
"Božava";14;2017-12-11 07:00:00
"Crikvenica";11,2;2017-12-11 07:00:00
"Dubrovnik";15,6;2017-12-11 07:00:00
"Hvar";15;2017-12-11 07:00:00
"Komiža";16;2017-12-11 07:00:00
"Krk";13;2017-12-11 07:00:00
"Malinska";12,7;2017-12-11 07:00:00
"Mali Lošinj";13,9;2017-12-11 07:00:00
"Mljet-otvoreno more";16;2017-12-11 07:00:00
"Mljet-Veliko jezero";13;2017-12-11 07:00:00
"Mljet-Malo jezero";12,1;2017-12-11 07:00:00
"Pula";13;2017-12-11 07:00:00
"Rab";11;2017-12-11 07:00:00
"Rovinj-Sv.Ivan n/p";14;2017-12-11 07:00:00
"Split";13;2017-12-11 07:00:00
"Šibenik";14;2017-12-11 07:00:00
"Zadar";11,4;2017-12-11 07:00:00
"Postaja \ Termin mjerenja (h)";10;2017-12-11 10:00:00
"Božava";NA;2017-12-11 10:00:00
"Crikvenica";11,4;2017-12-11 10:00:00
"Dubrovnik";15,7;2017-12-11 10:00:00
"Hvar";NA;2017-12-11 10:00:00
"Komiža";NA;2017-12-11 10:00:00
"Krk";NA;2017-12-11 10:00:00
"Malinska";12,8;2017-12-11 10:00:00
"Mali Lošinj";13,9;2017-12-11 10:00:00
"Mljet-otvoreno more";15,9;2017-12-11 10:00:00
"Mljet-Veliko jezero";13;2017-12-11 10:00:00
"Mljet-Malo jezero";12,1;2017-12-11 10:00:00
"Pula";NA;2017-12-11 10:00:00
"Rab";NA;2017-12-11 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-12-11 10:00:00
"Split";NA;2017-12-11 10:00:00
"Šibenik";NA;2017-12-11 10:00:00
"Zadar";11,4;2017-12-11 10:00:00
"Postaja \ Termin mjerenja (h)";13;2017-12-11 13:00:00
"Božava";NA;2017-12-11 13:00:00
"Crikvenica";11,5;2017-12-11 13:00:00
"Dubrovnik";15,6;2017-12-11 13:00:00
"Hvar";16;2017-12-11 13:00:00
"Komiža";16;2017-12-11 13:00:00
"Krk";13;2017-12-11 13:00:00
"Malinska";12,9;2017-12-11 13:00:00
"Mali Lošinj";13,9;2017-12-11 13:00:00
"Mljet-otvoreno more";16,1;2017-12-11 13:00:00
"Mljet-Veliko jezero";13;2017-12-11 13:00:00
"Mljet-Malo jezero";12,1;2017-12-11 13:00:00
"Pula";NA;2017-12-11 13:00:00
"Rab";NA;2017-12-11 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-12-11 13:00:00
"Split";14;2017-12-11 13:00:00
"Šibenik";NA;2017-12-11 13:00:00
"Zadar";11,3;2017-12-11 13:00:00
"Postaja \ Termin mjerenja (h)";14;2017-12-11 14:00:00
"Božava";NA;2017-12-11 14:00:00
"Crikvenica";11,6;2017-12-11 14:00:00
"Dubrovnik";15,8;2017-12-11 14:00:00
"Hvar";16;2017-12-11 14:00:00
"Komiža";16;2017-12-11 14:00:00
"Krk";NA;2017-12-11 14:00:00
"Malinska";12,9;2017-12-11 14:00:00
"Mali Lošinj";14;2017-12-11 14:00:00
"Mljet-otvoreno more";16;2017-12-11 14:00:00
"Mljet-Veliko jezero";13,1;2017-12-11 14:00:00
"Mljet-Malo jezero";12,1;2017-12-11 14:00:00
"Pula";NA;2017-12-11 14:00:00
"Rab";NA;2017-12-11 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-12-11 14:00:00
"Split";NA;2017-12-11 14:00:00
"Šibenik";14;2017-12-11 14:00:00
"Zadar";11,3;2017-12-11 14:00:00
"Postaja \ Termin mjerenja (h)";16;2017-12-11 16:00:00
"Božava";NA;2017-12-11 16:00:00
"Crikvenica";11,6;2017-12-11 16:00:00
"Dubrovnik";15,7;2017-12-11 16:00:00
"Hvar";NA;2017-12-11 16:00:00
"Komiža";NA;2017-12-11 16:00:00
"Krk";NA;2017-12-11 16:00:00
"Malinska";12,9;2017-12-11 16:00:00
"Mali Lošinj";13,9;2017-12-11 16:00:00
"Mljet-otvoreno more";16;2017-12-11 16:00:00
"Mljet-Veliko jezero";13,1;2017-12-11 16:00:00
"Mljet-Malo jezero";12,1;2017-12-11 16:00:00
"Pula";NA;2017-12-11 16:00:00
"Rab";NA;2017-12-11 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-12-11 16:00:00
"Split";NA;2017-12-11 16:00:00
"Šibenik";NA;2017-12-11 16:00:00
"Zadar";11,3;2017-12-11 16:00:00
