"grad";"temp";"vrijeme"
"Postaja \ Termin mjerenja (h)";7;2018-04-30 06:00:00
"Božava";19;2018-04-30 06:00:00
"Dubrovnik";19,3;2018-04-30 06:00:00
"Hvar";NA;2018-04-30 06:00:00
"Komiža";NA;2018-04-30 06:00:00
"Krk";NA;2018-04-30 06:00:00
"Malinska";17,1;2018-04-30 06:00:00
"Mali Lošinj";19,5;2018-04-30 06:00:00
"Mljet-otvoreno more";20,3;2018-04-30 06:00:00
"Mljet-Malo jezero";21;2018-04-30 06:00:00
"Pula";NA;2018-04-30 06:00:00
"Rab";NA;2018-04-30 06:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-04-30 06:00:00
"Split";NA;2018-04-30 06:00:00
"Šibenik";NA;2018-04-30 06:00:00
"Zadar";18,3;2018-04-30 06:00:00
"Postaja \ Termin mjerenja (h)";8;2018-04-30 07:00:00
"Božava";NA;2018-04-30 07:00:00
"Dubrovnik";19,3;2018-04-30 07:00:00
"Hvar";19;2018-04-30 07:00:00
"Komiža";19;2018-04-30 07:00:00
"Krk";19;2018-04-30 07:00:00
"Malinska";17;2018-04-30 07:00:00
"Mali Lošinj";19,7;2018-04-30 07:00:00
"Mljet-otvoreno more";20,3;2018-04-30 07:00:00
"Mljet-Malo jezero";21;2018-04-30 07:00:00
"Pula";18;2018-04-30 07:00:00
"Rab";18;2018-04-30 07:00:00
"Rovinj-Sv.Ivan n/p";17;2018-04-30 07:00:00
"Split";19;2018-04-30 07:00:00
"Šibenik";20;2018-04-30 07:00:00
"Zadar";18;2018-04-30 07:00:00
"Postaja \ Termin mjerenja (h)";11;2018-04-30 10:00:00
"Božava";NA;2018-04-30 10:00:00
"Dubrovnik";21,3;2018-04-30 10:00:00
"Hvar";NA;2018-04-30 10:00:00
"Komiža";NA;2018-04-30 10:00:00
"Krk";NA;2018-04-30 10:00:00
"Malinska";18,2;2018-04-30 10:00:00
"Mali Lošinj";19,5;2018-04-30 10:00:00
"Mljet-otvoreno more";20,2;2018-04-30 10:00:00
"Mljet-Malo jezero";20,9;2018-04-30 10:00:00
"Pula";NA;2018-04-30 10:00:00
"Rab";NA;2018-04-30 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-04-30 10:00:00
"Split";NA;2018-04-30 10:00:00
"Šibenik";NA;2018-04-30 10:00:00
"Zadar";18,2;2018-04-30 10:00:00
"Postaja \ Termin mjerenja (h)";14;2018-04-30 13:00:00
"Božava";20;2018-04-30 13:00:00
"Dubrovnik";20,4;2018-04-30 13:00:00
"Hvar";19;2018-04-30 13:00:00
"Komiža";20;2018-04-30 13:00:00
"Krk";20;2018-04-30 13:00:00
"Malinska";18,2;2018-04-30 13:00:00
"Mali Lošinj";20;2018-04-30 13:00:00
"Mljet-otvoreno more";20,1;2018-04-30 13:00:00
"Mljet-Malo jezero";21,3;2018-04-30 13:00:00
"Pula";NA;2018-04-30 13:00:00
"Rab";NA;2018-04-30 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-04-30 13:00:00
"Split";21;2018-04-30 13:00:00
"Šibenik";NA;2018-04-30 13:00:00
"Zadar";18,4;2018-04-30 13:00:00
"Postaja \ Termin mjerenja (h)";15;2018-04-30 14:00:00
"Božava";NA;2018-04-30 14:00:00
"Dubrovnik";19,8;2018-04-30 14:00:00
"Hvar";19;2018-04-30 14:00:00
"Komiža";20;2018-04-30 14:00:00
"Krk";NA;2018-04-30 14:00:00
"Malinska";18,2;2018-04-30 14:00:00
"Mali Lošinj";20,1;2018-04-30 14:00:00
"Mljet-otvoreno more";20,2;2018-04-30 14:00:00
"Mljet-Malo jezero";20,1;2018-04-30 14:00:00
"Pula";NA;2018-04-30 14:00:00
"Rab";20;2018-04-30 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-04-30 14:00:00
"Split";NA;2018-04-30 14:00:00
"Šibenik";20;2018-04-30 14:00:00
"Zadar";18,4;2018-04-30 14:00:00
"Postaja \ Termin mjerenja (h)";17;2018-04-30 16:00:00
"Božava";NA;2018-04-30 16:00:00
"Dubrovnik";20,2;2018-04-30 16:00:00
"Hvar";NA;2018-04-30 16:00:00
"Komiža";NA;2018-04-30 16:00:00
"Krk";NA;2018-04-30 16:00:00
"Malinska";18,3;2018-04-30 16:00:00
"Mali Lošinj";20,3;2018-04-30 16:00:00
"Mljet-otvoreno more";20,1;2018-04-30 16:00:00
"Mljet-Malo jezero";21,6;2018-04-30 16:00:00
"Pula";NA;2018-04-30 16:00:00
"Rab";NA;2018-04-30 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-04-30 16:00:00
"Split";NA;2018-04-30 16:00:00
"Šibenik";NA;2018-04-30 16:00:00
"Zadar";NA;2018-04-30 16:00:00
