"grad";"temp";"vrijeme"
"Postaja \ Termin mjerenja (h)";6;2017-11-24 06:00:00
"Božava";NA;2017-11-24 06:00:00
"Crikvenica";13,7;2017-11-24 06:00:00
"Dubrovnik";17,1;2017-11-24 06:00:00
"Hvar";NA;2017-11-24 06:00:00
"Komiža";NA;2017-11-24 06:00:00
"Krk";NA;2017-11-24 06:00:00
"Malinska";14,6;2017-11-24 06:00:00
"Mali Lošinj";16,2;2017-11-24 06:00:00
"Mljet-otvoreno more";16,8;2017-11-24 06:00:00
"Mljet-Veliko jezero";15,3;2017-11-24 06:00:00
"Mljet-Malo jezero";14,6;2017-11-24 06:00:00
"Pula";NA;2017-11-24 06:00:00
"Rab";NA;2017-11-24 06:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-11-24 06:00:00
"Split";NA;2017-11-24 06:00:00
"Šibenik";NA;2017-11-24 06:00:00
"Zadar";14,2;2017-11-24 06:00:00
"Postaja \ Termin mjerenja (h)";7;2017-11-24 07:00:00
"Božava";16;2017-11-24 07:00:00
"Crikvenica";13,7;2017-11-24 07:00:00
"Dubrovnik";17,2;2017-11-24 07:00:00
"Hvar";17;2017-11-24 07:00:00
"Komiža";17;2017-11-24 07:00:00
"Krk";15;2017-11-24 07:00:00
"Malinska";14,6;2017-11-24 07:00:00
"Mali Lošinj";16,2;2017-11-24 07:00:00
"Mljet-otvoreno more";16,9;2017-11-24 07:00:00
"Mljet-Veliko jezero";15,3;2017-11-24 07:00:00
"Mljet-Malo jezero";14,6;2017-11-24 07:00:00
"Pula";16;2017-11-24 07:00:00
"Rab";15;2017-11-24 07:00:00
"Rovinj-Sv.Ivan n/p";16;2017-11-24 07:00:00
"Split";15;2017-11-24 07:00:00
"Šibenik";16;2017-11-24 07:00:00
"Zadar";14,1;2017-11-24 07:00:00
"Postaja \ Termin mjerenja (h)";10;2017-11-24 10:00:00
"Božava";NA;2017-11-24 10:00:00
"Crikvenica";13,6;2017-11-24 10:00:00
"Dubrovnik";17,2;2017-11-24 10:00:00
"Hvar";NA;2017-11-24 10:00:00
"Komiža";NA;2017-11-24 10:00:00
"Krk";NA;2017-11-24 10:00:00
"Malinska";14,7;2017-11-24 10:00:00
"Mali Lošinj";16,2;2017-11-24 10:00:00
"Mljet-otvoreno more";16,7;2017-11-24 10:00:00
"Mljet-Veliko jezero";15,4;2017-11-24 10:00:00
"Mljet-Malo jezero";14,6;2017-11-24 10:00:00
"Pula";NA;2017-11-24 10:00:00
"Rab";NA;2017-11-24 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-11-24 10:00:00
"Split";NA;2017-11-24 10:00:00
"Šibenik";NA;2017-11-24 10:00:00
"Zadar";14,2;2017-11-24 10:00:00
"Postaja \ Termin mjerenja (h)";13;2017-11-24 13:00:00
"Božava";17;2017-11-24 13:00:00
"Crikvenica";13,8;2017-11-24 13:00:00
"Dubrovnik";17,2;2017-11-24 13:00:00
"Hvar";17;2017-11-24 13:00:00
"Komiža";17;2017-11-24 13:00:00
"Krk";15;2017-11-24 13:00:00
"Malinska";14,9;2017-11-24 13:00:00
"Mali Lošinj";16,3;2017-11-24 13:00:00
"Mljet-otvoreno more";16,9;2017-11-24 13:00:00
"Mljet-Veliko jezero";15,5;2017-11-24 13:00:00
"Mljet-Malo jezero";14,6;2017-11-24 13:00:00
"Pula";NA;2017-11-24 13:00:00
"Rab";NA;2017-11-24 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-11-24 13:00:00
"Split";16;2017-11-24 13:00:00
"Šibenik";NA;2017-11-24 13:00:00
"Zadar";14,2;2017-11-24 13:00:00
"Postaja \ Termin mjerenja (h)";14;2017-11-24 14:00:00
"Božava";NA;2017-11-24 14:00:00
"Crikvenica";13,7;2017-11-24 14:00:00
"Dubrovnik";17,1;2017-11-24 14:00:00
"Hvar";17;2017-11-24 14:00:00
"Komiža";NA;2017-11-24 14:00:00
"Krk";NA;2017-11-24 14:00:00
"Malinska";14,8;2017-11-24 14:00:00
"Mali Lošinj";16,3;2017-11-24 14:00:00
"Mljet-otvoreno more";16,9;2017-11-24 14:00:00
"Mljet-Veliko jezero";15,5;2017-11-24 14:00:00
"Mljet-Malo jezero";14,7;2017-11-24 14:00:00
"Pula";NA;2017-11-24 14:00:00
"Rab";16;2017-11-24 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-11-24 14:00:00
"Split";NA;2017-11-24 14:00:00
"Šibenik";NA;2017-11-24 14:00:00
"Zadar";14,3;2017-11-24 14:00:00
"Postaja \ Termin mjerenja (h)";16;2017-11-24 16:00:00
"Božava";NA;2017-11-24 16:00:00
"Crikvenica";13,8;2017-11-24 16:00:00
"Dubrovnik";17,1;2017-11-24 16:00:00
"Hvar";NA;2017-11-24 16:00:00
"Komiža";NA;2017-11-24 16:00:00
"Krk";NA;2017-11-24 16:00:00
"Malinska";15;2017-11-24 16:00:00
"Mali Lošinj";16,2;2017-11-24 16:00:00
"Mljet-otvoreno more";17;2017-11-24 16:00:00
"Mljet-Veliko jezero";15,4;2017-11-24 16:00:00
"Mljet-Malo jezero";14,7;2017-11-24 16:00:00
"Pula";NA;2017-11-24 16:00:00
"Rab";NA;2017-11-24 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-11-24 16:00:00
"Split";NA;2017-11-24 16:00:00
"Šibenik";NA;2017-11-24 16:00:00
"Zadar";14,3;2017-11-24 16:00:00
