"grad";"temp";"vrijeme"
"Postaja \ Termin mjerenja (h)";7;2018-04-25 06:00:00
"Božava";17;2018-04-25 06:00:00
"Dubrovnik";17,7;2018-04-25 06:00:00
"Hvar";NA;2018-04-25 06:00:00
"Komiža";NA;2018-04-25 06:00:00
"Krk";NA;2018-04-25 06:00:00
"Malinska";17,8;2018-04-25 06:00:00
"Mali Lošinj";17,6;2018-04-25 06:00:00
"Mljet-otvoreno more";17,7;2018-04-25 06:00:00
"Mljet-Malo jezero";19,4;2018-04-25 06:00:00
"Pula";NA;2018-04-25 06:00:00
"Rab";NA;2018-04-25 06:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-04-25 06:00:00
"Split";NA;2018-04-25 06:00:00
"Šibenik";NA;2018-04-25 06:00:00
"Zadar";16,9;2018-04-25 06:00:00
"Postaja \ Termin mjerenja (h)";8;2018-04-25 07:00:00
"Božava";NA;2018-04-25 07:00:00
"Dubrovnik";17,8;2018-04-25 07:00:00
"Hvar";17;2018-04-25 07:00:00
"Komiža";17;2018-04-25 07:00:00
"Krk";18;2018-04-25 07:00:00
"Malinska";17,8;2018-04-25 07:00:00
"Mali Lošinj";17,6;2018-04-25 07:00:00
"Mljet-otvoreno more";17,6;2018-04-25 07:00:00
"Mljet-Malo jezero";19,4;2018-04-25 07:00:00
"Pula";18;2018-04-25 07:00:00
"Rab";17;2018-04-25 07:00:00
"Rovinj-Sv.Ivan n/p";16;2018-04-25 07:00:00
"Split";17;2018-04-25 07:00:00
"Šibenik";19;2018-04-25 07:00:00
"Zadar";16,8;2018-04-25 07:00:00
"Postaja \ Termin mjerenja (h)";11;2018-04-25 10:00:00
"Božava";NA;2018-04-25 10:00:00
"Dubrovnik";18,1;2018-04-25 10:00:00
"Hvar";NA;2018-04-25 10:00:00
"Komiža";NA;2018-04-25 10:00:00
"Krk";NA;2018-04-25 10:00:00
"Malinska";17,8;2018-04-25 10:00:00
"Mali Lošinj";17,9;2018-04-25 10:00:00
"Mljet-otvoreno more";18,2;2018-04-25 10:00:00
"Mljet-Malo jezero";19,5;2018-04-25 10:00:00
"Pula";NA;2018-04-25 10:00:00
"Rab";NA;2018-04-25 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-04-25 10:00:00
"Split";NA;2018-04-25 10:00:00
"Šibenik";NA;2018-04-25 10:00:00
"Zadar";16,6;2018-04-25 10:00:00
"Postaja \ Termin mjerenja (h)";14;2018-04-25 13:00:00
"Božava";18;2018-04-25 13:00:00
"Dubrovnik";18,4;2018-04-25 13:00:00
"Hvar";18;2018-04-25 13:00:00
"Komiža";18;2018-04-25 13:00:00
"Krk";19;2018-04-25 13:00:00
"Malinska";17,7;2018-04-25 13:00:00
"Mali Lošinj";18,5;2018-04-25 13:00:00
"Mljet-otvoreno more";18,7;2018-04-25 13:00:00
"Mljet-Malo jezero";19,9;2018-04-25 13:00:00
"Pula";NA;2018-04-25 13:00:00
"Rab";NA;2018-04-25 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-04-25 13:00:00
"Split";18;2018-04-25 13:00:00
"Šibenik";NA;2018-04-25 13:00:00
"Zadar";17,4;2018-04-25 13:00:00
"Postaja \ Termin mjerenja (h)";15;2018-04-25 14:00:00
"Božava";NA;2018-04-25 14:00:00
"Dubrovnik";18,9;2018-04-25 14:00:00
"Hvar";18;2018-04-25 14:00:00
"Komiža";18;2018-04-25 14:00:00
"Krk";NA;2018-04-25 14:00:00
"Malinska";17,5;2018-04-25 14:00:00
"Mali Lošinj";18,7;2018-04-25 14:00:00
"Mljet-otvoreno more";18,9;2018-04-25 14:00:00
"Mljet-Malo jezero";20;2018-04-25 14:00:00
"Pula";NA;2018-04-25 14:00:00
"Rab";20;2018-04-25 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-04-25 14:00:00
"Split";NA;2018-04-25 14:00:00
"Šibenik";19;2018-04-25 14:00:00
"Zadar";17,4;2018-04-25 14:00:00
"Postaja \ Termin mjerenja (h)";17;2018-04-25 16:00:00
"Božava";NA;2018-04-25 16:00:00
"Dubrovnik";19,9;2018-04-25 16:00:00
"Hvar";NA;2018-04-25 16:00:00
"Komiža";NA;2018-04-25 16:00:00
"Krk";NA;2018-04-25 16:00:00
"Malinska";17,5;2018-04-25 16:00:00
"Mali Lošinj";19,1;2018-04-25 16:00:00
"Mljet-otvoreno more";18,4;2018-04-25 16:00:00
"Mljet-Malo jezero";20,3;2018-04-25 16:00:00
"Pula";NA;2018-04-25 16:00:00
"Rab";NA;2018-04-25 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-04-25 16:00:00
"Split";NA;2018-04-25 16:00:00
"Šibenik";NA;2018-04-25 16:00:00
"Zadar";17,6;2018-04-25 16:00:00
