"grad";"temp";"vrijeme"
"Postaja \ Termin mjerenja (h)";7;2017-07-18 06:00:00
"Božava";23;2017-07-18 06:00:00
"Crikvenica";23,8;2017-07-18 06:00:00
"Dubrovnik";22,3;2017-07-18 06:00:00
"Hvar";NA;2017-07-18 06:00:00
"Komiža";NA;2017-07-18 06:00:00
"Krk";NA;2017-07-18 06:00:00
"Malinska";NA;2017-07-18 06:00:00
"Mali Lošinj";23,7;2017-07-18 06:00:00
"Mljet-otvoreno more";22;2017-07-18 06:00:00
"Mljet-Malo jezero";26,3;2017-07-18 06:00:00
"Pula";NA;2017-07-18 06:00:00
"Rab";NA;2017-07-18 06:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-18 06:00:00
"Split";NA;2017-07-18 06:00:00
"Šibenik";NA;2017-07-18 06:00:00
"Zadar";23,2;2017-07-18 06:00:00
"Postaja \ Termin mjerenja (h)";8;2017-07-18 07:00:00
"Božava";NA;2017-07-18 07:00:00
"Crikvenica";23,8;2017-07-18 07:00:00
"Dubrovnik";22,4;2017-07-18 07:00:00
"Hvar";22;2017-07-18 07:00:00
"Komiža";24;2017-07-18 07:00:00
"Krk";22;2017-07-18 07:00:00
"Malinska";23,1;2017-07-18 07:00:00
"Mali Lošinj";23,7;2017-07-18 07:00:00
"Mljet-otvoreno more";22;2017-07-18 07:00:00
"Mljet-Malo jezero";26,3;2017-07-18 07:00:00
"Pula";25;2017-07-18 07:00:00
"Rab";22;2017-07-18 07:00:00
"Rovinj-Sv.Ivan n/p";25;2017-07-18 07:00:00
"Split";23;2017-07-18 07:00:00
"Šibenik";21;2017-07-18 07:00:00
"Zadar";23,2;2017-07-18 07:00:00
"Postaja \ Termin mjerenja (h)";11;2017-07-18 10:00:00
"Božava";NA;2017-07-18 10:00:00
"Crikvenica";24;2017-07-18 10:00:00
"Dubrovnik";23,3;2017-07-18 10:00:00
"Hvar";NA;2017-07-18 10:00:00
"Komiža";NA;2017-07-18 10:00:00
"Krk";NA;2017-07-18 10:00:00
"Malinska";23,2;2017-07-18 10:00:00
"Mali Lošinj";23,9;2017-07-18 10:00:00
"Mljet-otvoreno more";22,2;2017-07-18 10:00:00
"Mljet-Malo jezero";26,3;2017-07-18 10:00:00
"Pula";NA;2017-07-18 10:00:00
"Rab";NA;2017-07-18 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-18 10:00:00
"Split";NA;2017-07-18 10:00:00
"Šibenik";NA;2017-07-18 10:00:00
"Zadar";23,2;2017-07-18 10:00:00
"Postaja \ Termin mjerenja (h)";14;2017-07-18 13:00:00
"Božava";24;2017-07-18 13:00:00
"Crikvenica";24,3;2017-07-18 13:00:00
"Dubrovnik";24,3;2017-07-18 13:00:00
"Hvar";23;2017-07-18 13:00:00
"Komiža";24;2017-07-18 13:00:00
"Krk";23;2017-07-18 13:00:00
"Malinska";NA;2017-07-18 13:00:00
"Mali Lošinj";24,6;2017-07-18 13:00:00
"Mljet-otvoreno more";22,5;2017-07-18 13:00:00
"Mljet-Malo jezero";26,7;2017-07-18 13:00:00
"Pula";NA;2017-07-18 13:00:00
"Rab";24;2017-07-18 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-18 13:00:00
"Split";24;2017-07-18 13:00:00
"Šibenik";NA;2017-07-18 13:00:00
"Zadar";23,5;2017-07-18 13:00:00
"Postaja \ Termin mjerenja (h)";15;2017-07-18 14:00:00
"Božava";NA;2017-07-18 14:00:00
"Crikvenica";24,6;2017-07-18 14:00:00
"Dubrovnik";24,7;2017-07-18 14:00:00
"Hvar";NA;2017-07-18 14:00:00
"Komiža";NA;2017-07-18 14:00:00
"Krk";NA;2017-07-18 14:00:00
"Malinska";23,5;2017-07-18 14:00:00
"Mali Lošinj";25;2017-07-18 14:00:00
"Mljet-otvoreno more";22,5;2017-07-18 14:00:00
"Mljet-Malo jezero";26,7;2017-07-18 14:00:00
"Pula";NA;2017-07-18 14:00:00
"Rab";NA;2017-07-18 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-18 14:00:00
"Split";NA;2017-07-18 14:00:00
"Šibenik";NA;2017-07-18 14:00:00
"Zadar";23,2;2017-07-18 14:00:00
"Postaja \ Termin mjerenja (h)";17;2017-07-18 16:00:00
"Božava";NA;2017-07-18 16:00:00
"Crikvenica";24,8;2017-07-18 16:00:00
"Dubrovnik";24,8;2017-07-18 16:00:00
"Hvar";NA;2017-07-18 16:00:00
"Komiža";NA;2017-07-18 16:00:00
"Krk";NA;2017-07-18 16:00:00
"Malinska";23,8;2017-07-18 16:00:00
"Mali Lošinj";25,1;2017-07-18 16:00:00
"Mljet-otvoreno more";22,9;2017-07-18 16:00:00
"Mljet-Malo jezero";26,8;2017-07-18 16:00:00
"Pula";NA;2017-07-18 16:00:00
"Rab";NA;2017-07-18 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-18 16:00:00
"Split";NA;2017-07-18 16:00:00
"Šibenik";NA;2017-07-18 16:00:00
"Zadar";23,1;2017-07-18 16:00:00
