"grad";"temp";"vrijeme"
"Postaja \ Termin mjerenja (h)";7;2018-06-20 06:00:00
"Božava";21;2018-06-20 06:00:00
"Crikvenica";22,8;2018-06-20 06:00:00
"Dubrovnik";22,8;2018-06-20 06:00:00
"Hvar";NA;2018-06-20 06:00:00
"Komiža";NA;2018-06-20 06:00:00
"Krk";NA;2018-06-20 06:00:00
"Lastovo";NA;2018-06-20 06:00:00
"Malinska";21,5;2018-06-20 06:00:00
"Mali Lošinj";22;2018-06-20 06:00:00
"Mljet-otvoreno more";23,5;2018-06-20 06:00:00
"Mljet-Veliko jezero";25,2;2018-06-20 06:00:00
"Mljet-Malo jezero";26,2;2018-06-20 06:00:00
"Pula";NA;2018-06-20 06:00:00
"Rab";NA;2018-06-20 06:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-06-20 06:00:00
"Split";NA;2018-06-20 06:00:00
"Šibenik";NA;2018-06-20 06:00:00
"Zadar";23,3;2018-06-20 06:00:00
"Postaja \ Termin mjerenja (h)";8;2018-06-20 07:00:00
"Božava";NA;2018-06-20 07:00:00
"Crikvenica";22,6;2018-06-20 07:00:00
"Dubrovnik";22,9;2018-06-20 07:00:00
"Hvar";24;2018-06-20 07:00:00
"Komiža";23;2018-06-20 07:00:00
"Krk";22;2018-06-20 07:00:00
"Lastovo";NA;2018-06-20 07:00:00
"Malinska";21,5;2018-06-20 07:00:00
"Mali Lošinj";22;2018-06-20 07:00:00
"Mljet-otvoreno more";23,6;2018-06-20 07:00:00
"Mljet-Veliko jezero";25,2;2018-06-20 07:00:00
"Mljet-Malo jezero";26,2;2018-06-20 07:00:00
"Pula";25;2018-06-20 07:00:00
"Rab";20;2018-06-20 07:00:00
"Rovinj-Sv.Ivan n/p";24;2018-06-20 07:00:00
"Split";22;2018-06-20 07:00:00
"Šibenik";20;2018-06-20 07:00:00
"Zadar";23,5;2018-06-20 07:00:00
"Postaja \ Termin mjerenja (h)";11;2018-06-20 10:00:00
"Božava";NA;2018-06-20 10:00:00
"Crikvenica";22,7;2018-06-20 10:00:00
"Dubrovnik";23,1;2018-06-20 10:00:00
"Hvar";NA;2018-06-20 10:00:00
"Komiža";NA;2018-06-20 10:00:00
"Krk";NA;2018-06-20 10:00:00
"Lastovo";NA;2018-06-20 10:00:00
"Malinska";21,5;2018-06-20 10:00:00
"Mali Lošinj";22;2018-06-20 10:00:00
"Mljet-otvoreno more";23,8;2018-06-20 10:00:00
"Mljet-Veliko jezero";25,5;2018-06-20 10:00:00
"Mljet-Malo jezero";24,4;2018-06-20 10:00:00
"Pula";NA;2018-06-20 10:00:00
"Rab";NA;2018-06-20 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-06-20 10:00:00
"Split";NA;2018-06-20 10:00:00
"Šibenik";NA;2018-06-20 10:00:00
"Zadar";23,5;2018-06-20 10:00:00
"Postaja \ Termin mjerenja (h)";14;2018-06-20 13:00:00
"Božava";22;2018-06-20 13:00:00
"Crikvenica";23,3;2018-06-20 13:00:00
"Dubrovnik";24,3;2018-06-20 13:00:00
"Hvar";25;2018-06-20 13:00:00
"Komiža";24;2018-06-20 13:00:00
"Krk";24;2018-06-20 13:00:00
"Lastovo";NA;2018-06-20 13:00:00
"Malinska";22,6;2018-06-20 13:00:00
