"grad";"temp";"vrijeme"
"Postaja \ Termin mjerenja (h)";6;2017-11-28 06:00:00
"Božava";NA;2017-11-28 06:00:00
"Crikvenica";13,1;2017-11-28 06:00:00
"Dubrovnik";16,6;2017-11-28 06:00:00
"Hvar";NA;2017-11-28 06:00:00
"Komiža";NA;2017-11-28 06:00:00
"Krk";NA;2017-11-28 06:00:00
"Malinska";14,2;2017-11-28 06:00:00
"Mali Lošinj";15,1;2017-11-28 06:00:00
"Mljet-otvoreno more";16,1;2017-11-28 06:00:00
"Mljet-Veliko jezero";14,6;2017-11-28 06:00:00
"Mljet-Malo jezero";13,9;2017-11-28 06:00:00
"Pula";NA;2017-11-28 06:00:00
"Rab";NA;2017-11-28 06:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-11-28 06:00:00
"Split";NA;2017-11-28 06:00:00
"Šibenik";NA;2017-11-28 06:00:00
"Zadar";13,9;2017-11-28 06:00:00
"Postaja \ Termin mjerenja (h)";7;2017-11-28 07:00:00
"Božava";15;2017-11-28 07:00:00
"Crikvenica";13,1;2017-11-28 07:00:00
"Dubrovnik";16,6;2017-11-28 07:00:00
"Hvar";16;2017-11-28 07:00:00
"Komiža";16;2017-11-28 07:00:00
"Krk";14;2017-11-28 07:00:00
"Malinska";14,2;2017-11-28 07:00:00
"Mali Lošinj";15,1;2017-11-28 07:00:00
"Mljet-otvoreno more";16,1;2017-11-28 07:00:00
"Mljet-Veliko jezero";14,6;2017-11-28 07:00:00
"Mljet-Malo jezero";13,9;2017-11-28 07:00:00
"Pula";15;2017-11-28 07:00:00
"Rab";13;2017-11-28 07:00:00
"Rovinj-Sv.Ivan n/p";16;2017-11-28 07:00:00
"Split";15;2017-11-28 07:00:00
"Šibenik";15;2017-11-28 07:00:00
"Zadar";13,8;2017-11-28 07:00:00
"Postaja \ Termin mjerenja (h)";10;2017-11-28 10:00:00
"Božava";NA;2017-11-28 10:00:00
"Crikvenica";12,9;2017-11-28 10:00:00
"Dubrovnik";16,7;2017-11-28 10:00:00
"Hvar";NA;2017-11-28 10:00:00
"Komiža";NA;2017-11-28 10:00:00
"Krk";NA;2017-11-28 10:00:00
"Malinska";14,2;2017-11-28 10:00:00
"Mali Lošinj";15,6;2017-11-28 10:00:00
"Mljet-otvoreno more";16;2017-11-28 10:00:00
"Mljet-Veliko jezero";14,6;2017-11-28 10:00:00
"Mljet-Malo jezero";13,8;2017-11-28 10:00:00
"Pula";NA;2017-11-28 10:00:00
"Rab";NA;2017-11-28 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-11-28 10:00:00
"Split";NA;2017-11-28 10:00:00
"Šibenik";NA;2017-11-28 10:00:00
"Zadar";13,7;2017-11-28 10:00:00
"Postaja \ Termin mjerenja (h)";13;2017-11-28 13:00:00
"Božava";15;2017-11-28 13:00:00
"Crikvenica";13,1;2017-11-28 13:00:00
"Dubrovnik";17;2017-11-28 13:00:00
"Hvar";16;2017-11-28 13:00:00
"Komiža";17;2017-11-28 13:00:00
"Krk";15;2017-11-28 13:00:00
"Malinska";14,4;2017-11-28 13:00:00
"Mali Lošinj";15,8;2017-11-28 13:00:00
"Mljet-otvoreno more";16,4;2017-11-28 13:00:00
"Mljet-Veliko jezero";14,6;2017-11-28 13:00:00
"Mljet-Malo jezero";13,8;2017-11-28 13:00:00
"Pula";NA;2017-11-28 13:00:00
"Rab";NA;2017-11-28 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-11-28 13:00:00
"Split";15;2017-11-28 13:00:00
"Šibenik";NA;2017-11-28 13:00:00
"Zadar";13,8;2017-11-28 13:00:00
"Postaja \ Termin mjerenja (h)";14;2017-11-28 14:00:00
"Božava";NA;2017-11-28 14:00:00
"Crikvenica";13,2;2017-11-28 14:00:00
"Dubrovnik";17;2017-11-28 14:00:00
"Hvar";16;2017-11-28 14:00:00
"Komiža";17;2017-11-28 14:00:00
"Krk";NA;2017-11-28 14:00:00
"Malinska";14,4;2017-11-28 14:00:00
"Mali Lošinj";15,8;2017-11-28 14:00:00
"Mljet-otvoreno more";16,5;2017-11-28 14:00:00
"Mljet-Veliko jezero";14,7;2017-11-28 14:00:00
"Mljet-Malo jezero";13,9;2017-11-28 14:00:00
"Pula";NA;2017-11-28 14:00:00
"Rab";15;2017-11-28 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-11-28 14:00:00
"Split";NA;2017-11-28 14:00:00
"Šibenik";NA;2017-11-28 14:00:00
"Zadar";13,8;2017-11-28 14:00:00
"Postaja \ Termin mjerenja (h)";16;2017-11-28 16:00:00
"Božava";NA;2017-11-28 16:00:00
"Crikvenica";13,2;2017-11-28 16:00:00
"Dubrovnik";16,8;2017-11-28 16:00:00
"Hvar";NA;2017-11-28 16:00:00
"Komiža";NA;2017-11-28 16:00:00
"Krk";NA;2017-11-28 16:00:00
"Malinska";14,3;2017-11-28 16:00:00
"Mali Lošinj";15,3;2017-11-28 16:00:00
"Mljet-otvoreno more";16,5;2017-11-28 16:00:00
"Mljet-Veliko jezero";14,6;2017-11-28 16:00:00
"Mljet-Malo jezero";13,8;2017-11-28 16:00:00
"Pula";NA;2017-11-28 16:00:00
"Rab";NA;2017-11-28 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-11-28 16:00:00
"Split";NA;2017-11-28 16:00:00
"Šibenik";NA;2017-11-28 16:00:00
"Zadar";13,8;2017-11-28 16:00:00
