"grad";"temp";"vrijeme"
"Postaja \ Termin mjerenja (h)";7;2017-07-11 06:00:00
"Božava";24;2017-07-11 06:00:00
"Crikvenica";27,3;2017-07-11 06:00:00
"Dubrovnik";24,5;2017-07-11 06:00:00
"Hvar";NA;2017-07-11 06:00:00
"Komiža";NA;2017-07-11 06:00:00
"Krk";NA;2017-07-11 06:00:00
"Malinska";27,4;2017-07-11 06:00:00
"Mali Lošinj";25,7;2017-07-11 06:00:00
"Mljet-otvoreno more";24,8;2017-07-11 06:00:00
"Mljet-Malo jezero";27,8;2017-07-11 06:00:00
"Pula";NA;2017-07-11 06:00:00
"Rab";NA;2017-07-11 06:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-11 06:00:00
"Split";NA;2017-07-11 06:00:00
"Šibenik";NA;2017-07-11 06:00:00
"Zadar";25,4;2017-07-11 06:00:00
"Postaja \ Termin mjerenja (h)";8;2017-07-11 07:00:00
"Božava";NA;2017-07-11 07:00:00
"Crikvenica";27,2;2017-07-11 07:00:00
"Dubrovnik";24,5;2017-07-11 07:00:00
"Hvar";24;2017-07-11 07:00:00
"Komiža";24;2017-07-11 07:00:00
"Krk";27;2017-07-11 07:00:00
"Malinska";27,3;2017-07-11 07:00:00
"Mali Lošinj";25,6;2017-07-11 07:00:00
"Mljet-otvoreno more";24,8;2017-07-11 07:00:00
"Mljet-Malo jezero";27,8;2017-07-11 07:00:00
"Pula";27;2017-07-11 07:00:00
"Rab";27;2017-07-11 07:00:00
"Rovinj-Sv.Ivan n/p";24;2017-07-11 07:00:00
"Split";25;2017-07-11 07:00:00
"Šibenik";25;2017-07-11 07:00:00
"Zadar";25,5;2017-07-11 07:00:00
"Postaja \ Termin mjerenja (h)";11;2017-07-11 10:00:00
"Božava";NA;2017-07-11 10:00:00
"Crikvenica";27,3;2017-07-11 10:00:00
"Dubrovnik";24,8;2017-07-11 10:00:00
"Hvar";NA;2017-07-11 10:00:00
"Komiža";NA;2017-07-11 10:00:00
"Krk";NA;2017-07-11 10:00:00
"Malinska";27,4;2017-07-11 10:00:00
"Mali Lošinj";25,9;2017-07-11 10:00:00
"Mljet-otvoreno more";25;2017-07-11 10:00:00
"Mljet-Malo jezero";28;2017-07-11 10:00:00
"Pula";NA;2017-07-11 10:00:00
"Rab";NA;2017-07-11 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-11 10:00:00
"Split";NA;2017-07-11 10:00:00
"Šibenik";NA;2017-07-11 10:00:00
"Zadar";26,2;2017-07-11 10:00:00
"Postaja \ Termin mjerenja (h)";14;2017-07-11 13:00:00
"Božava";25;2017-07-11 13:00:00
"Crikvenica";27,7;2017-07-11 13:00:00
"Dubrovnik";24,6;2017-07-11 13:00:00
"Hvar";24;2017-07-11 13:00:00
"Komiža";25;2017-07-11 13:00:00
"Krk";28;2017-07-11 13:00:00
"Malinska";27;2017-07-11 13:00:00
"Mali Lošinj";26,5;2017-07-11 13:00:00
"Mljet-otvoreno more";25;2017-07-11 13:00:00
"Mljet-Malo jezero";28,1;2017-07-11 13:00:00
"Pula";NA;2017-07-11 13:00:00
"Rab";28;2017-07-11 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-11 13:00:00
"Split";27;2017-07-11 13:00:00
"Šibenik";NA;2017-07-11 13:00:00
"Zadar";26,3;2017-07-11 13:00:00
"Postaja \ Termin mjerenja (h)";15;2017-07-11 14:00:00
"Božava";NA;2017-07-11 14:00:00
"Crikvenica";27,7;2017-07-11 14:00:00
"Dubrovnik";24,5;2017-07-11 14:00:00
"Hvar";NA;2017-07-11 14:00:00
"Komiža";NA;2017-07-11 14:00:00
"Krk";NA;2017-07-11 14:00:00
"Malinska";27,3;2017-07-11 14:00:00
"Mali Lošinj";26,8;2017-07-11 14:00:00
"Mljet-otvoreno more";25,4;2017-07-11 14:00:00
"Mljet-Malo jezero";28,2;2017-07-11 14:00:00
"Pula";NA;2017-07-11 14:00:00
"Rab";NA;2017-07-11 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-11 14:00:00
"Split";NA;2017-07-11 14:00:00
"Šibenik";NA;2017-07-11 14:00:00
"Zadar";26,4;2017-07-11 14:00:00
"Postaja \ Termin mjerenja (h)";17;2017-07-11 16:00:00
"Božava";NA;2017-07-11 16:00:00
"Crikvenica";27,9;2017-07-11 16:00:00
"Dubrovnik";25,3;2017-07-11 16:00:00
"Hvar";NA;2017-07-11 16:00:00
"Komiža";NA;2017-07-11 16:00:00
"Krk";NA;2017-07-11 16:00:00
"Malinska";27,1;2017-07-11 16:00:00
"Mali Lošinj";27;2017-07-11 16:00:00
"Mljet-otvoreno more";25,6;2017-07-11 16:00:00
"Mljet-Malo jezero";28,4;2017-07-11 16:00:00
"Pula";NA;2017-07-11 16:00:00
"Rab";NA;2017-07-11 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-07-11 16:00:00
"Split";NA;2017-07-11 16:00:00
"Šibenik";NA;2017-07-11 16:00:00
"Zadar";26,5;2017-07-11 16:00:00
