"grad";"temp";"vrijeme"
"Postaja \ Termin mjerenja (h)";7;2018-04-01 06:00:00
"Crikvenica";10,4;2018-04-01 06:00:00
"Dubrovnik";13,6;2018-04-01 06:00:00
"Hvar";NA;2018-04-01 06:00:00
"Komiža";NA;2018-04-01 06:00:00
"Krk";NA;2018-04-01 06:00:00
"Malinska";10,2;2018-04-01 06:00:00
"Mali Lošinj";12,5;2018-04-01 06:00:00
"Mljet-otvoreno more";13,1;2018-04-01 06:00:00
"Mljet-Veliko jezero";12,2;2018-04-01 06:00:00
"Mljet-Malo jezero";12,4;2018-04-01 06:00:00
"Pula";NA;2018-04-01 06:00:00
"Rab";NA;2018-04-01 06:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-04-01 06:00:00
"Split";NA;2018-04-01 06:00:00
"Šibenik";NA;2018-04-01 06:00:00
"Zadar";10,7;2018-04-01 06:00:00
"Postaja \ Termin mjerenja (h)";8;2018-04-01 07:00:00
"Crikvenica";10,4;2018-04-01 07:00:00
"Dubrovnik";13,6;2018-04-01 07:00:00
"Hvar";13;2018-04-01 07:00:00
"Komiža";14;2018-04-01 07:00:00
"Krk";11;2018-04-01 07:00:00
"Malinska";10,2;2018-04-01 07:00:00
"Mali Lošinj";12,6;2018-04-01 07:00:00
"Mljet-otvoreno more";13,2;2018-04-01 07:00:00
"Mljet-Veliko jezero";12,2;2018-04-01 07:00:00
"Mljet-Malo jezero";12,3;2018-04-01 07:00:00
"Pula";11;2018-04-01 07:00:00
"Rab";11;2018-04-01 07:00:00
"Rovinj-Sv.Ivan n/p";10;2018-04-01 07:00:00
"Split";12;2018-04-01 07:00:00
"Šibenik";13;2018-04-01 07:00:00
"Zadar";10,6;2018-04-01 07:00:00
"Postaja \ Termin mjerenja (h)";11;2018-04-01 10:00:00
"Crikvenica";10,2;2018-04-01 10:00:00
"Dubrovnik";13,7;2018-04-01 10:00:00
"Hvar";NA;2018-04-01 10:00:00
"Komiža";NA;2018-04-01 10:00:00
"Krk";NA;2018-04-01 10:00:00
"Malinska";10,3;2018-04-01 10:00:00
"Mali Lošinj";12,8;2018-04-01 10:00:00
"Mljet-otvoreno more";13,1;2018-04-01 10:00:00
"Mljet-Veliko jezero";12;2018-04-01 10:00:00
"Mljet-Malo jezero";12,3;2018-04-01 10:00:00
"Pula";NA;2018-04-01 10:00:00
"Rab";NA;2018-04-01 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-04-01 10:00:00
"Split";NA;2018-04-01 10:00:00
"Šibenik";NA;2018-04-01 10:00:00
"Zadar";10,5;2018-04-01 10:00:00
"Postaja \ Termin mjerenja (h)";14;2018-04-01 13:00:00
"Crikvenica";10,6;2018-04-01 13:00:00
"Dubrovnik";13,7;2018-04-01 13:00:00
"Hvar";14;2018-04-01 13:00:00
"Komiža";14;2018-04-01 13:00:00
"Krk";11;2018-04-01 13:00:00
"Malinska";10,7;2018-04-01 13:00:00
"Mali Lošinj";13;2018-04-01 13:00:00
"Mljet-otvoreno more";13,3;2018-04-01 13:00:00
"Mljet-Veliko jezero";12,6;2018-04-01 13:00:00
"Mljet-Malo jezero";12,5;2018-04-01 13:00:00
"Pula";NA;2018-04-01 13:00:00
"Rab";NA;2018-04-01 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-04-01 13:00:00
"Split";12;2018-04-01 13:00:00
"Šibenik";NA;2018-04-01 13:00:00
"Zadar";10,8;2018-04-01 13:00:00
"Postaja \ Termin mjerenja (h)";15;2018-04-01 14:00:00
"Crikvenica";10,7;2018-04-01 14:00:00
"Dubrovnik";13,7;2018-04-01 14:00:00
"Hvar";14;2018-04-01 14:00:00
"Komiža";NA;2018-04-01 14:00:00
"Krk";NA;2018-04-01 14:00:00
"Malinska";10,7;2018-04-01 14:00:00
"Mali Lošinj";13,2;2018-04-01 14:00:00
"Mljet-otvoreno more";13,3;2018-04-01 14:00:00
"Mljet-Veliko jezero";12,8;2018-04-01 14:00:00
"Mljet-Malo jezero";12,6;2018-04-01 14:00:00
"Pula";NA;2018-04-01 14:00:00
"Rab";11;2018-04-01 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-04-01 14:00:00
"Split";NA;2018-04-01 14:00:00
"Šibenik";13;2018-04-01 14:00:00
"Zadar";10,8;2018-04-01 14:00:00
"Postaja \ Termin mjerenja (h)";17;2018-04-01 16:00:00
"Crikvenica";10,7;2018-04-01 16:00:00
"Dubrovnik";13,8;2018-04-01 16:00:00
"Hvar";NA;2018-04-01 16:00:00
"Komiža";NA;2018-04-01 16:00:00
"Krk";NA;2018-04-01 16:00:00
"Malinska";11,6;2018-04-01 16:00:00
"Mali Lošinj";13,4;2018-04-01 16:00:00
"Mljet-otvoreno more";13,3;2018-04-01 16:00:00
"Mljet-Veliko jezero";12,7;2018-04-01 16:00:00
"Mljet-Malo jezero";12,6;2018-04-01 16:00:00
"Pula";NA;2018-04-01 16:00:00
"Rab";NA;2018-04-01 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2018-04-01 16:00:00
"Split";NA;2018-04-01 16:00:00
"Šibenik";NA;2018-04-01 16:00:00
"Zadar";11,1;2018-04-01 16:00:00
