"grad";"temp";"vrijeme"
"Božava";22;2017-06-20 06:00:00
"Crikvenica";23,2;2017-06-20 06:00:00
"Dubrovnik";18,5;2017-06-20 06:00:00
"Hvar";NA;2017-06-20 06:00:00
"Komiža";NA;2017-06-20 06:00:00
"Krk";NA;2017-06-20 06:00:00
"Malinska";23,1;2017-06-20 06:00:00
"Mali Lošinj";22,3;2017-06-20 06:00:00
"Pula";NA;2017-06-20 06:00:00
"Rab";NA;2017-06-20 06:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-20 06:00:00
"Split";NA;2017-06-20 06:00:00
"Šibenik";NA;2017-06-20 06:00:00
"Zadar";22;2017-06-20 06:00:00
"Božava";NA;2017-06-20 07:00:00
"Crikvenica";23,2;2017-06-20 07:00:00
"Dubrovnik";18,6;2017-06-20 07:00:00
"Hvar";22;2017-06-20 07:00:00
"Komiža";23;2017-06-20 07:00:00
"Krk";22;2017-06-20 07:00:00
"Malinska";23;2017-06-20 07:00:00
"Mali Lošinj";22,3;2017-06-20 07:00:00
"Pula";24;2017-06-20 07:00:00
"Rab";22;2017-06-20 07:00:00
"Rovinj-Sv.Ivan n/p";24;2017-06-20 07:00:00
"Split";21;2017-06-20 07:00:00
"Šibenik";20;2017-06-20 07:00:00
"Zadar";22,1;2017-06-20 07:00:00
"Božava";NA;2017-06-20 10:00:00
"Crikvenica";23,4;2017-06-20 10:00:00
"Dubrovnik";19,8;2017-06-20 10:00:00
"Hvar";NA;2017-06-20 10:00:00
"Komiža";NA;2017-06-20 10:00:00
"Krk";NA;2017-06-20 10:00:00
"Malinska";22,7;2017-06-20 10:00:00
"Mali Lošinj";22,7;2017-06-20 10:00:00
"Pula";NA;2017-06-20 10:00:00
"Rab";NA;2017-06-20 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-20 10:00:00
"Split";NA;2017-06-20 10:00:00
"Šibenik";NA;2017-06-20 10:00:00
"Zadar";22,6;2017-06-20 10:00:00
"Božava";23;2017-06-20 13:00:00
"Crikvenica";23,7;2017-06-20 13:00:00
"Dubrovnik";20,7;2017-06-20 13:00:00
"Hvar";23;2017-06-20 13:00:00
"Komiža";23;2017-06-20 13:00:00
"Krk";23;2017-06-20 13:00:00
"Malinska";23,2;2017-06-20 13:00:00
"Mali Lošinj";23,5;2017-06-20 13:00:00
"Pula";NA;2017-06-20 13:00:00
"Rab";23;2017-06-20 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-20 13:00:00
"Split";23;2017-06-20 13:00:00
"Šibenik";NA;2017-06-20 13:00:00
"Zadar";23,6;2017-06-20 13:00:00
"Božava";NA;2017-06-20 14:00:00
"Crikvenica";24;2017-06-20 14:00:00
"Dubrovnik";21,1;2017-06-20 14:00:00
"Hvar";NA;2017-06-20 14:00:00
"Komiža";NA;2017-06-20 14:00:00
"Krk";NA;2017-06-20 14:00:00
"Malinska";23,5;2017-06-20 14:00:00
"Mali Lošinj";23,7;2017-06-20 14:00:00
"Pula";NA;2017-06-20 14:00:00
"Rab";NA;2017-06-20 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-20 14:00:00
"Split";NA;2017-06-20 14:00:00
"Šibenik";NA;2017-06-20 14:00:00
"Zadar";23,5;2017-06-20 14:00:00
"Božava";NA;2017-06-20 16:00:00
"Crikvenica";24,2;2017-06-20 16:00:00
"Dubrovnik";20,6;2017-06-20 16:00:00
"Hvar";NA;2017-06-20 16:00:00
"Komiža";NA;2017-06-20 16:00:00
"Krk";NA;2017-06-20 16:00:00
"Malinska";23,7;2017-06-20 16:00:00
"Mali Lošinj";24,2;2017-06-20 16:00:00
"Pula";NA;2017-06-20 16:00:00
"Rab";NA;2017-06-20 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-20 16:00:00
"Split";NA;2017-06-20 16:00:00
"Šibenik";NA;2017-06-20 16:00:00
"Zadar";22,5;2017-06-20 16:00:00
