"grad";"temp";"vrijeme"
"Božava";24;2017-06-30 06:00:00
"Crikvenica";24,2;2017-06-30 06:00:00
"Dubrovnik";25,2;2017-06-30 06:00:00
"Hvar";NA;2017-06-30 06:00:00
"Komiža";NA;2017-06-30 06:00:00
"Krk";NA;2017-06-30 06:00:00
"Malinska";23,2;2017-06-30 06:00:00
"Mali Lošinj";24,7;2017-06-30 06:00:00
"Pula";NA;2017-06-30 06:00:00
"Rab";NA;2017-06-30 06:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-30 06:00:00
"Split";NA;2017-06-30 06:00:00
"Šibenik";NA;2017-06-30 06:00:00
"Zadar";22,8;2017-06-30 06:00:00
"Božava";NA;2017-06-30 07:00:00
"Crikvenica";24,1;2017-06-30 07:00:00
"Dubrovnik";25,3;2017-06-30 07:00:00
"Hvar";24;2017-06-30 07:00:00
"Komiža";25;2017-06-30 07:00:00
"Krk";25;2017-06-30 07:00:00
"Malinska";23,2;2017-06-30 07:00:00
"Mali Lošinj";24,7;2017-06-30 07:00:00
"Pula";25;2017-06-30 07:00:00
"Rab";25;2017-06-30 07:00:00
"Rovinj-Sv.Ivan n/p";25;2017-06-30 07:00:00
"Split";25;2017-06-30 07:00:00
"Šibenik";25;2017-06-30 07:00:00
"Zadar";22,9;2017-06-30 07:00:00
"Božava";NA;2017-06-30 10:00:00
"Crikvenica";24,2;2017-06-30 10:00:00
"Dubrovnik";25,5;2017-06-30 10:00:00
"Hvar";NA;2017-06-30 10:00:00
"Komiža";NA;2017-06-30 10:00:00
"Krk";NA;2017-06-30 10:00:00
"Malinska";23,2;2017-06-30 10:00:00
"Mali Lošinj";25;2017-06-30 10:00:00
"Pula";NA;2017-06-30 10:00:00
"Rab";NA;2017-06-30 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-30 10:00:00
"Split";NA;2017-06-30 10:00:00
"Šibenik";NA;2017-06-30 10:00:00
"Zadar";23,4;2017-06-30 10:00:00
"Božava";25;2017-06-30 13:00:00
"Crikvenica";24,2;2017-06-30 13:00:00
"Dubrovnik";25,4;2017-06-30 13:00:00
"Hvar";25;2017-06-30 13:00:00
"Komiža";25;2017-06-30 13:00:00
"Krk";25;2017-06-30 13:00:00
"Malinska";23,2;2017-06-30 13:00:00
"Mali Lošinj";24,9;2017-06-30 13:00:00
"Pula";NA;2017-06-30 13:00:00
"Rab";25;2017-06-30 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-30 13:00:00
"Split";25;2017-06-30 13:00:00
"Šibenik";NA;2017-06-30 13:00:00
"Zadar";23,4;2017-06-30 13:00:00
"Božava";NA;2017-06-30 14:00:00
"Crikvenica";24,2;2017-06-30 14:00:00
"Dubrovnik";25,4;2017-06-30 14:00:00
"Hvar";NA;2017-06-30 14:00:00
"Komiža";NA;2017-06-30 14:00:00
"Krk";NA;2017-06-30 14:00:00
"Malinska";23,2;2017-06-30 14:00:00
"Mali Lošinj";24,8;2017-06-30 14:00:00
"Pula";NA;2017-06-30 14:00:00
"Rab";NA;2017-06-30 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-30 14:00:00
"Split";NA;2017-06-30 14:00:00
"Šibenik";NA;2017-06-30 14:00:00
"Zadar";23,3;2017-06-30 14:00:00
"Božava";NA;2017-06-30 16:00:00
"Crikvenica";24,2;2017-06-30 16:00:00
"Dubrovnik";25,7;2017-06-30 16:00:00
"Hvar";NA;2017-06-30 16:00:00
"Komiža";NA;2017-06-30 16:00:00
"Krk";NA;2017-06-30 16:00:00
"Malinska";23,4;2017-06-30 16:00:00
"Mali Lošinj";24,7;2017-06-30 16:00:00
"Pula";NA;2017-06-30 16:00:00
"Rab";NA;2017-06-30 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-30 16:00:00
"Split";NA;2017-06-30 16:00:00
"Šibenik";NA;2017-06-30 16:00:00
"Zadar";23,3;2017-06-30 16:00:00
