"grad";"temp";"vrijeme"
"Božava";22;2017-06-18 06:00:00
"Crikvenica";22,2;2017-06-18 06:00:00
"Dubrovnik";20,7;2017-06-18 06:00:00
"Hvar";NA;2017-06-18 06:00:00
"Komiža";NA;2017-06-18 06:00:00
"Krk";NA;2017-06-18 06:00:00
"Malinska";21,8;2017-06-18 06:00:00
"Mali Lošinj";21;2017-06-18 06:00:00
"Pula";NA;2017-06-18 06:00:00
"Rab";NA;2017-06-18 06:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-18 06:00:00
"Split";NA;2017-06-18 06:00:00
"Šibenik";NA;2017-06-18 06:00:00
"Zadar";22,3;2017-06-18 06:00:00
"Božava";NA;2017-06-18 07:00:00
"Crikvenica";22,1;2017-06-18 07:00:00
"Dubrovnik";20,6;2017-06-18 07:00:00
"Hvar";22;2017-06-18 07:00:00
"Komiža";22;2017-06-18 07:00:00
"Krk";22;2017-06-18 07:00:00
"Malinska";21,7;2017-06-18 07:00:00
"Mali Lošinj";21,1;2017-06-18 07:00:00
"Pula";24;2017-06-18 07:00:00
"Rab";21;2017-06-18 07:00:00
"Rovinj-Sv.Ivan n/p";23;2017-06-18 07:00:00
"Split";23;2017-06-18 07:00:00
"Šibenik";20;2017-06-18 07:00:00
"Zadar";22,3;2017-06-18 07:00:00
"Božava";NA;2017-06-18 10:00:00
"Crikvenica";22,2;2017-06-18 10:00:00
"Dubrovnik";20,6;2017-06-18 10:00:00
"Hvar";NA;2017-06-18 10:00:00
"Komiža";NA;2017-06-18 10:00:00
"Krk";NA;2017-06-18 10:00:00
"Malinska";21,7;2017-06-18 10:00:00
"Mali Lošinj";21,5;2017-06-18 10:00:00
"Pula";NA;2017-06-18 10:00:00
"Rab";NA;2017-06-18 10:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-18 10:00:00
"Split";NA;2017-06-18 10:00:00
"Šibenik";NA;2017-06-18 10:00:00
"Zadar";22,2;2017-06-18 10:00:00
"Božava";23;2017-06-18 13:00:00
"Crikvenica";22,5;2017-06-18 13:00:00
"Dubrovnik";20,5;2017-06-18 13:00:00
"Hvar";23;2017-06-18 13:00:00
"Komiža";23;2017-06-18 13:00:00
"Krk";22;2017-06-18 13:00:00
"Malinska";NA;2017-06-18 13:00:00
"Mali Lošinj";21,6;2017-06-18 13:00:00
"Pula";NA;2017-06-18 13:00:00
"Rab";22;2017-06-18 13:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-18 13:00:00
"Split";23;2017-06-18 13:00:00
"Šibenik";NA;2017-06-18 13:00:00
"Zadar";22,5;2017-06-18 13:00:00
"Božava";NA;2017-06-18 14:00:00
"Crikvenica";22,8;2017-06-18 14:00:00
"Dubrovnik";20,6;2017-06-18 14:00:00
"Hvar";NA;2017-06-18 14:00:00
"Komiža";NA;2017-06-18 14:00:00
"Krk";NA;2017-06-18 14:00:00
"Malinska";22,2;2017-06-18 14:00:00
"Mali Lošinj";21,6;2017-06-18 14:00:00
"Pula";NA;2017-06-18 14:00:00
"Rab";NA;2017-06-18 14:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-18 14:00:00
"Split";NA;2017-06-18 14:00:00
"Šibenik";NA;2017-06-18 14:00:00
"Zadar";22,7;2017-06-18 14:00:00
"Božava";NA;2017-06-18 16:00:00
"Crikvenica";22,9;2017-06-18 16:00:00
"Dubrovnik";20,1;2017-06-18 16:00:00
"Hvar";NA;2017-06-18 16:00:00
"Komiža";NA;2017-06-18 16:00:00
"Krk";NA;2017-06-18 16:00:00
"Malinska";22,6;2017-06-18 16:00:00
"Mali Lošinj";21,6;2017-06-18 16:00:00
"Pula";NA;2017-06-18 16:00:00
"Rab";NA;2017-06-18 16:00:00
"Rovinj-Sv.Ivan n/p";NA;2017-06-18 16:00:00
"Split";NA;2017-06-18 16:00:00
"Šibenik";NA;2017-06-18 16:00:00
"Zadar";22,5;2017-06-18 16:00:00
